epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk,val_evaluated,dynamic_refresh,dynamic_refresh_count,loss_log_var_pde,loss_log_var_clamped_pde,loss_weight_pde,loss_log_var_no_arbitrage,loss_log_var_clamped_no_arbitrage,loss_weight_no_arbitrage
56,adam,5e-05,-0.00880329729989171,-0.0044015444873366505,0.0,0.0,0.0,0.0,3.394621302277301e-06,5.563919458495548e-07,0.0,0.0,-0.004405703715747222,0.0,-0.0088422242552042,-0.004428522195667028,0.0,0.0,0.0,0.0,4.7513749450445175e-06,4.670425823860569e-07,0.0,0.0,-0.0044189197942614555,0.0,1,0,0,-0.004471403546631336,-0.004471403546631336,1.0044814151879373,-0.004471496678888798,-0.004471496678888798,1.0044815087375636
57,adam,5e-05,-0.008960893959738314,-0.004480343166505918,0.0,0.0,0.0,0.0,3.332805647460191e-06,6.175908140448882e-07,0.0,0.0,-0.00448450114345178,0.0,-0.009004599414765835,-0.004508606158196926,0.0,0.0,0.0,0.0,5.951036655460484e-06,4.1833555997072835e-07,0.0,0.0,-0.004502362571656704,0.0,1,0,0,-0.00455110240727663,-0.00455110240727663,1.0045614744025388,-0.004551195539534092,-0.004551195539534092,1.0045615679596211
58,adam,5e-05,-0.00911942741367966,-0.004559748573228717,0.0,0.0,0.0,0.0,3.689511970605963e-06,5.338110860009238e-07,0.0,0.0,-0.004563902039080858,0.0,-0.009163402020931244,-0.004587723407894373,0.0,0.0,0.0,0.0,4.643738520826446e-06,3.819205005584081e-07,0.0,0.0,-0.004580704029649496,0.0,1,0,0,-0.004630796145647764,-0.004630796145647764,1.0046415348519735,-0.004630889743566513,-0.004630889743566513,1.0046416288843347
59,adam,5e-05,-0.009277583041694015,-0.004638642189092934,0.0,0.0,0.0,0.0,3.1803894842141744e-06,5.805858656060536e-07,0.0,0.0,-0.004642701707780361,0.0,-0.009321610443294048,-0.004667291417717934,0.0,0.0,0.0,0.0,5.6588237384858076e-06,4.699352302850457e-07,0.0,0.0,-0.004660447593778372,0.0,1,0,0,-0.004710487090051174,-0.004710487090051174,1.0047215988748193,-0.00471058115363121,-0.00471058115363121,1.0047216933825343
60,adam,5e-05,-0.00943538552382961,-0.004717634554253891,0.0,0.0,0.0,0.0,3.3778224945990587e-06,5.530374256323967e-07,0.0,0.0,-0.004721681849332526,0.0,-0.009481055662035942,-0.00474574277177453,0.0,0.0,0.0,0.0,6.210030278452905e-06,4.212263888803136e-07,0.0,0.0,-0.0047419448383152485,0.0,1,0,0,-0.0047901710495352745,-0.0047901710495352745,1.0048016622598381,-0.004790265113115311,-0.004790265113115311,1.0048017567750842
61,adam,5e-05,-0.009593853843398392,-0.0047969280276447535,0.0,0.0,0.0,0.0,3.2648353993636192e-06,5.70294124813131e-07,0.0,0.0,-0.0048007608274929225,0.0,-0.009638991206884384,-0.004824240226298571,0.0,0.0,0.0,0.0,4.724581231130287e-06,4.156898398832709e-07,0.0,0.0,-0.004819891415536404,0.0,1,0,0,-0.004869852215051651,-0.004869852215051651,1.0048817292172718,-0.0048699467442929745,-0.0048699467442929745,1.0048818242079838
62,adam,5e-05,-0.009751065575983375,-0.00487537233857438,0.0,0.0,0.0,0.0,3.089847254500455e-06,4.989245319109159e-07,0.0,0.0,-0.0048792820307426155,0.0,-0.009796866215765476,-0.004902980290353298,0.0,0.0,0.0,0.0,5.321214302966837e-06,3.96120782397702e-07,0.0,0.0,-0.0048996033146977425,0.0,1,0,0,-0.004949528723955154,-0.004949528723955154,1.0049617978750698,-0.004949623253196478,-0.004949623253196478,1.0049618928733506
63,adam,5e-05,-0.009909444546792656,-0.004954377451213077,0.0,0.0,0.0,0.0,3.3007818700525604e-06,5.137946654798498e-07,0.0,0.0,-0.00495888153091073,0.0,-0.009948605671525002,-0.0049825101159513,0.0,0.0,0.0,0.0,4.986521162209101e-06,4.1405462525290204e-07,0.0,0.0,-0.004971496295183897,0.0,1,0,0,-0.0050292001105844975,-0.0050292001105844975,1.0050418677646134,-0.005029295105487108,-0.005029295105487108,1.0050419632384722
64,adam,5e-05,-0.010067107796203345,-0.005033582245232537,0.0,0.0,0.0,0.0,3.2015063311519043e-06,9.058233931824589e-07,0.0,0.0,-0.005037632683524862,0.0,-0.010108707472682,-0.0050605894066393375,0.0,0.0,0.0,0.0,5.080994014861062e-06,4.862530431637424e-07,0.0,0.0,-0.005053684581071138,0.0,1,0,0,-0.005108869168907404,-0.005108869168907404,1.005121941693458,-0.005108964163810015,-0.005108964163810015,1.0051220371749237
65,adam,5e-05,-0.010225157719105482,-0.005112419748911634,0.0,0.0,0.0,0.0,3.021410037717942e-06,7.306192717493332e-07,0.0,0.0,-0.005116489948704839,0.0,-0.010266631841659546,-0.005138957407325506,0.0,0.0,0.0,0.0,5.239064194029197e-06,4.543756801922427e-07,0.0,0.0,-0.005133368074893951,0.0,1,0,0,-0.0051885307766497135,-0.0051885307766497135,1.0052020145126328,-0.005188626237213612,-0.005188626237213612,1.0052021104697886
66,adam,5e-05,-0.010382741398643702,-0.005191180185647681,0.0,0.0,0.0,0.0,3.2014851569783787e-06,5.778722602656217e-07,0.0,0.0,-0.00519534046179615,0.0,-0.01043296605348587,-0.005219785030931234,0.0,0.0,0.0,0.0,5.514334134204546e-06,4.5129087311579497e-07,0.0,0.0,-0.005219146143645048,0.0,1,0,0,-0.005268190521746874,-0.005268190521746874,1.0052820918383074,-0.005268286447972059,-0.005268286447972059,1.0052821882712284
67,adam,5e-05,-0.01053982024313882,-0.005269784043775871,0.0,0.0,0.0,0.0,3.5494469301511344e-06,5.917038343739023e-07,0.0,0.0,-0.005274177325190976,0.0,-0.010580590926110744,-0.005295351147651672,0.0,0.0,0.0,0.0,4.756948783324333e-06,3.7539845720857556e-07,0.0,0.0,-0.005290371831506491,0.0,1,0,0,-0.0053478446789085865,-0.0053478446789085865,1.0053621699252766,-0.005347940605133772,-0.005347940605133772,1.005362266365879
68,adam,5e-05,-0.010697968187741935,-0.005348741804482415,0.0,0.0,0.0,0.0,3.0743838976832194e-06,6.543336521502852e-07,0.0,0.0,-0.005352955166017637,0.0,-0.010747360065579414,-0.005378269124776125,0.0,0.0,0.0,0.0,4.730883119918872e-06,5.977280466140655e-07,0.0,0.0,-0.005374419968575239,0.0,1,0,0,-0.005427495110780001,-0.005427495110780001,1.0054422506454879,-0.005427591502666473,-0.005427591502666473,1.0054423475619678
69,adam,5e-05,-0.01085577585035935,-0.005427558004157618,0.0,0.0,0.0,0.0,2.9228816060822282e-06,7.189484811931379e-07,0.0,0.0,-0.005431859637610614,0.0,-0.01089540682733059,-0.005455763079226017,0.0,0.0,0.0,0.0,5.099299414723646e-06,3.5377490803512046e-07,0.0,0.0,-0.0054450975731015205,0.0,1,0,0,-0.005507141817361116,-0.005507141817361116,1.0055223339985546,-0.005507238209247589,-0.005507238209247589,1.005522430922754
70,adam,5e-05,-0.011013581068255007,-0.005506544635863975,0.0,0.0,0.0,0.0,3.3374556949183898e-06,4.702998914751788e-07,0.0,0.0,-0.005510844202945009,0.0,-0.011059071868658066,-0.005535160657018423,0.0,0.0,0.0,0.0,4.271574653103016e-06,5.228599775364273e-07,0.0,0.0,-0.005528705660253763,0.0,1,0,0,-0.0055867829360067844,-0.0055867829360067844,1.0056024181110093,-0.0055868797935545444,-0.0055868797935545444,1.0056025155111983
71,adam,5e-05,-0.01117068895837292,-0.005585144826909527,0.0,0.0,0.0,0.0,3.206555476253925e-06,7.262349850378769e-07,0.0,0.0,-0.005589477019384503,0.0,-0.011210830882191658,-0.005613233428448439,0.0,0.0,0.0,0.0,4.627932867151685e-06,5.585876579061733e-07,0.0,0.0,-0.00560278445482254,0.0,1,0,0,-0.005666422192007303,-0.005666422192007303,1.0056825067284767,-0.005666519049555063,-0.005666519049555063,1.0056826041364229
72,adam,5e-05,-0.011328749475069344,-0.005664061434799805,0.0,0.0,0.0,0.0,2.9377654868767422e-06,5.946818664170905e-07,0.0,0.0,-0.005668220517691225,0.0,-0.011375997215509415,-0.00569146079942584,0.0,0.0,0.0,0.0,4.757325314130867e-06,3.5622369409793464e-07,0.0,0.0,-0.005689649377018213,0.0,1,0,0,-0.005746054463088512,-0.005746054463088512,1.0057625946992252,-0.00574615178629756,-0.00574615178629756,1.0057626925832732
73,adam,5e-05,-0.011485766910482198,-0.005742485140217468,0.0,0.0,0.0,0.0,3.0409002675924057e-06,7.433994699823643e-07,0.0,0.0,-0.005747066054027528,0.0,-0.011524556204676628,-0.005770344752818346,0.0,0.0,0.0,0.0,4.240673206368228e-06,6.584693323929969e-07,0.0,0.0,-0.005759110674262047,0.0,1,0,0,-0.00582568533718586,-0.00582568533718586,1.0058426876426687,-0.005825783126056194,-0.005825783126056194,1.0058427860028938
74,adam,5e-05,-0.011643092206213623,-0.005821229366119951,0.0,0.0,0.0,0.0,2.982435987064491e-06,7.493832843152859e-07,0.0,0.0,-0.005825594766065478,0.0,-0.011685127392411232,-0.0058480859734117985,0.0,0.0,0.0,0.0,5.005842467653565e-06,5.086584451419185e-07,0.0,0.0,-0.005842555779963732,0.0,1,0,0,-0.005905309692025185,-0.005905309692025185,1.005922780406367,-0.005905407480895519,-0.005905407480895519,1.0059228787744243
75,adam,5e-05,-0.011799949104897678,-0.0059001275221817195,0.0,0.0,0.0,0.0,3.1262135138376834e-06,1.2622079665902675e-06,0.0,0.0,-0.005904210003791377,0.0,-0.011844177730381489,-0.005927581340074539,0.0,0.0,0.0,0.0,4.4885782699566334e-06,3.2391704962719814e-07,0.0,0.0,-0.005921408999711275,0.0,1,0,0,-0.005984931718558073,-0.005984931718558073,1.006002877205371,-0.005985029973089695,-0.005985029973089695,1.0060029760497176
76,adam,5e-05,-0.01195813377853483,-0.005979112203931436,0.0,0.0,0.0,0.0,3.173938182499114e-06,1.1266797290687691e-06,0.0,0.0,-0.005983322043903172,0.0,-0.01200093887746334,-0.0060073439963161945,0.0,0.0,0.0,0.0,4.59128750662785e-06,9.304000059273676e-07,0.0,0.0,-0.005999116227030754,0.0,1,0,0,-0.006064548622816801,-0.006064548622816801,1.0060829752286655,-0.006064646877348423,-0.006064646877348423,1.006083074080882
77,adam,5e-05,-0.012115602439735085,-0.006057655293261632,0.0,0.0,0.0,0.0,3.0120594374238863e-06,7.520720100018252e-07,0.0,0.0,-0.006061711173970252,0.0,-0.01215965673327446,-0.006084599532186985,0.0,0.0,0.0,0.0,4.303117293602554e-06,6.226320010682684e-07,0.0,0.0,-0.006079982500523329,0.0,1,0,0,-0.006144162267446518,-0.006144162267446518,1.0061630763496523,-0.006144260987639427,-0.006144260987639427,1.00616317567827
78,adam,5e-05,-0.01227305585052818,-0.006136135518318042,0.0,0.0,0.0,0.0,2.872808209986033e-06,6.117074811129442e-07,0.0,0.0,-0.006140404788311571,0.0,-0.012316124513745308,-0.006163782440125942,0.0,0.0,0.0,0.0,4.405183972266968e-06,5.258881969893991e-07,0.0,0.0,-0.00615727249532938,0.0,1,0,0,-0.006223771721124649,-0.006223771721124649,1.0062431796309186,-0.006223870441317558,-0.006223870441317558,1.0062432789674443
79,adam,5e-05,-0.012429293303284794,-0.006214503315277398,0.0,0.0,0.0,0.0,3.437635228920044e-06,8.255026848758007e-07,0.0,0.0,-0.006219053058885038,0.0,-0.012472253292798996,-0.006241092458367348,0.0,0.0,0.0,0.0,5.5240930123545695e-06,4.365090546798456e-07,0.0,0.0,-0.006237121298909187,0.0,1,0,0,-0.006303376983851194,-0.006303376983851194,1.0063232850719648,-0.006303476169705391,-0.006303476169705391,1.0063233848850044
80,adam,5e-05,-0.012587017961777747,-0.006293153011938557,0.0,0.0,0.0,0.0,3.2222625918620906e-06,6.668706920009981e-07,0.0,0.0,-0.006297754211118445,0.0,-0.012631280347704887,-0.0063211615197360516,0.0,0.0,0.0,0.0,4.562719368550461e-06,5.515373118214484e-07,0.0,0.0,-0.006315232720226049,0.0,1,0,0,-0.0063829789869487286,-0.0063829789869487286,1.006403393609578,-0.006383078172802925,-0.006383078172802925,1.0064034934305632
81,adam,5e-05,-0.012744387437123805,-0.006371792638674378,0.0,0.0,0.0,0.0,3.031376877515868e-06,5.297395997416743e-07,0.0,0.0,-0.006376155710313469,0.0,-0.012781323865056038,-0.006398655939847231,0.0,0.0,0.0,0.0,5.366865025280276e-06,2.3173397494247183e-06,0.0,0.0,-0.006390351802110672,0.0,1,0,0,-0.00646257633343339,-0.00646257633343339,1.006483503837441,-0.0064626759849488735,-0.0064626759849488735,1.0064836041350524
82,adam,5e-05,-0.012899351946543902,-0.006450183660490438,0.0,0.0,0.0,0.0,3.558226552513588e-06,2.1873792661608604e-06,0.0,0.0,-0.006454913876950741,0.0,-0.01294536329805851,-0.006479647941887379,0.0,0.0,0.0,0.0,5.305602371663554e-06,2.5232659481844166e-06,0.0,0.0,-0.0064735449850559235,0.0,1,0,0,-0.006542170885950327,-0.006542170885950327,1.006563617629813,-0.006542270537465811,-0.006542270537465811,1.0065637179354079
83,adam,5e-05,-0.013058356940746307,-0.0065291379287373275,0.0,0.0,0.0,0.0,3.12447647843328e-06,1.0683276379097606e-06,0.0,0.0,-0.00653341191355139,0.0,-0.013103703036904335,-0.006557608023285866,0.0,0.0,0.0,0.0,5.877577223145636e-06,6.16033162259555e-07,0.0,0.0,-0.006552589125931263,0.0,1,0,0,-0.006621760316193104,-0.006621760316193104,1.006643732642755,-0.006621860433369875,-0.006621860433369875,1.0066438334250887
84,adam,5e-05,-0.013213077501859516,-0.006607335351873189,0.0,0.0,0.0,0.0,4.67880465748749e-06,1.3172802830752062e-06,0.0,0.0,-0.006611738062929362,0.0,-0.013265837915241718,-0.006633908022195101,0.0,0.0,0.0,0.0,4.9552058953850064e-06,9.531532896289718e-07,0.0,0.0,-0.006637838203459978,0.0,1,0,0,-0.006701347418129444,-0.006701347418129444,1.0067238516882975,-0.006701447535306215,-0.006701447535306215,1.0067239524786524
85,adam,5e-05,-0.013371441571507603,-0.006685766391456127,0.0,0.0,0.0,0.0,3.6392472253510277e-06,1.1003101647588664e-06,0.0,0.0,-0.006690414738841355,0.0,-0.013418154790997505,-0.0067156655713915825,0.0,0.0,0.0,0.0,5.1803208407363854e-06,3.953904297304689e-07,0.0,0.0,-0.006708064582198858,0.0,1,0,0,-0.006780928932130337,-0.006780928932130337,1.0068039714845807,-0.006781029514968395,-0.006781029514968395,1.0068040727517866
86,adam,5e-05,-0.013530089694540948,-0.006764830759493634,0.0,0.0,0.0,0.0,3.1038441363762104e-06,8.676392102557884e-07,0.0,0.0,-0.006769230531062931,0.0,-0.013569293543696404,-0.00679225567728281,0.0,0.0,0.0,0.0,3.8818843677290715e-06,3.7392604212982405e-07,0.0,0.0,-0.006781293544918299,0.0,1,0,0,-0.00686050858348608,-0.00686050858348608,1.0068840957817047,-0.006860609166324139,-0.006860609166324139,1.0068841970569697
87,adam,5e-05,-0.013686669641174376,-0.006843074574135244,0.0,0.0,0.0,0.0,3.0708880274232797e-06,7.192248787646349e-07,0.0,0.0,-0.006847385375294834,0.0,-0.013735293410718441,-0.00687122019007802,0.0,0.0,0.0,0.0,5.3708172345068306e-06,1.0882332617256907e-06,0.0,0.0,-0.0068705324083566666,0.0,1,0,0,-0.006940083112567663,-0.006940083112567663,1.006964221297399,-0.006940184161067009,-0.006940184161067009,1.0069643230496277
88,adam,5e-05,-0.013843620545230806,-0.006921528489328921,0.0,0.0,0.0,0.0,3.238175906972174e-06,6.89280133414627e-07,0.0,0.0,-0.006926019501406699,0.0,-0.013883180916309357,-0.006946811452507973,0.0,0.0,0.0,0.0,4.62402113043936e-06,1.9402064026508015e-06,0.0,0.0,-0.0069429343566298485,0.0,1,0,0,-0.00701965531334281,-0.00701965531334281,1.0070443508445894,-0.0070197563618421555,-0.0070197563618421555,1.007044452604915
89,adam,5e-05,-0.014000106370076537,-0.007000133191468194,0.0,0.0,0.0,0.0,3.1326817975241283e-06,1.452197086138085e-06,0.0,0.0,-0.007004557817708701,0.0,-0.014043892733752728,-0.0070287263952195644,0.0,0.0,0.0,0.0,4.592920049617533e-06,2.4997220862132963e-06,0.0,0.0,-0.007022258825600147,0.0,1,0,0,-0.007099222391843796,-0.007099222391843796,1.00712448160935,-0.007099323906004429,-0.007099323906004429,1.0071245838467517
90,adam,5e-05,-0.014157896279357374,-0.007078759022988379,0.0,0.0,0.0,0.0,2.9983743417005826e-06,1.0097626450544794e-06,0.0,0.0,-0.007083145377691835,0.0,-0.014198992401361465,-0.007106361445039511,0.0,0.0,0.0,0.0,4.7622697820770554e-06,2.8253571144887246e-06,0.0,0.0,-0.00710021797567606,0.0,1,0,0,-0.007178787142038345,-0.007178787142038345,1.0072046164050545,-0.007178888656198978,-0.007178888656198978,1.0072047186505908
91,adam,5e-05,-0.014313888910692185,-0.007157166342949495,0.0,0.0,0.0,0.0,3.0288462085081846e-06,1.633272848522438e-06,0.0,0.0,-0.007161384797655046,0.0,-0.014358367770910263,-0.007185558322817087,0.0,0.0,0.0,0.0,5.141087513038656e-06,1.9341853203513892e-06,0.0,0.0,-0.00717988470569253,0.0,1,0,0,-0.007258347235620022,-0.007258347235620022,1.0072847528863822,-0.007258449215441942,-0.007258449215441942,1.0072848556091072
92,adam,5e-05,-0.014470715483184904,-0.007235336524900049,0.0,0.0,0.0,0.0,3.0273198774466437e-06,1.4694818570859525e-06,0.0,0.0,-0.007239875791128725,0.0,-0.014515413902699947,-0.00726353982463479,0.0,0.0,0.0,0.0,4.502829597186064e-06,2.913234595780523e-07,0.0,0.0,-0.007256668526679277,0.0,1,0,0,-0.0073379045352339745,-0.0073379045352339745,1.0073648929290846,-0.007338006515055895,-0.007338006515055895,1.0073649956599822
93,adam,5e-05,-0.014629172917921096,-0.00731412330060266,0.0,0.0,0.0,0.0,2.8965627336674515e-06,6.665850502685089e-07,0.0,0.0,-0.007318612711969763,0.0,-0.014674302190542221,-0.007342410273849964,0.0,0.0,0.0,0.0,4.253992301528342e-06,3.584076182505669e-07,0.0,0.0,-0.007336503826081753,0.0,1,0,0,-0.007417458109557629,-0.007417458109557629,1.0074450355947409,-0.007417560555040836,-0.007417560555040836,1.0074451388029395
94,adam,5e-05,-0.014783571299631149,-0.007392377679934725,0.0,0.0,0.0,0.0,3.312147057954462e-06,2.263960853454705e-06,0.0,0.0,-0.007396769738988951,0.0,-0.014832204207777977,-0.007421099580824375,0.0,0.0,0.0,0.0,4.807009645446669e-06,3.17899804258559e-07,0.0,0.0,-0.007416229695081711,0.0,1,0,0,-0.007497007958590984,-0.007497007958590984,1.0075251808829622,-0.007497110404074192,-0.007497110404074192,1.0075252840993716
95,adam,5e-05,-0.014940765919163823,-0.0074707939638756216,0.0,0.0,0.0,0.0,3.039579155483807e-06,2.2152938523589683e-06,0.0,0.0,-0.007475226855603978,0.0,-0.014981880784034729,-0.007498495280742645,0.0,0.0,0.0,0.0,4.953321422362933e-06,3.259439381508855e-06,0.0,0.0,-0.007491598837077618,0.0,1,0,0,-0.007576555013656616,-0.007576555013656616,1.0076053297317662,-0.007576657924801111,-0.007576657924801111,1.0076054334255893
96,adam,5e-05,-0.015097768569830805,-0.007549005269538611,0.0,0.0,0.0,0.0,3.123483367062363e-06,1.7006713797229622e-06,0.0,0.0,-0.00755358740570955,0.0,-0.015142802149057388,-0.007577878423035145,0.0,0.0,0.0,0.0,4.1880512071656995e-06,5.618697400677775e-07,0.0,0.0,-0.007569674402475357,0.0,1,0,0,-0.007656097412109375,-0.007656097412109375,1.0076854802640274,-0.00765620032325387,-0.00765620032325387,1.0076855839660988
97,adam,5e-05,-0.015255933860316873,-0.007627470913575962,0.0,0.0,0.0,0.0,2.776327846731874e-06,5.546153971636159e-07,0.0,0.0,-0.0076317939383443445,0.0,-0.015297625213861465,-0.0076549774967134,0.0,0.0,0.0,0.0,4.7913722482917365e-06,4.5776667434438423e-07,0.0,0.0,-0.007647897116839886,0.0,1,0,0,-0.007735638413578272,-0.007735638413578272,1.0077656357640754,-0.007735741324722767,-0.007735741324722767,1.0077657394743955
98,adam,5e-05,-0.01541129156248644,-0.007705588563112542,0.0,0.0,0.0,0.0,2.9705920923106532e-06,9.849414546181379e-07,0.0,0.0,-0.00770965832634829,0.0,-0.015455910935997963,-0.007732469122856855,0.0,0.0,0.0,0.0,4.634489869204117e-06,4.066617123044125e-07,0.0,0.0,-0.007728483062237501,0.0,1,0,0,-0.007815172895789146,-0.007815172895789146,1.0078457910696188,-0.007815276272594929,-0.007815276272594929,1.007845895257503
99,adam,5e-05,-0.015568983973935246,-0.007783900946378708,0.0,0.0,0.0,0.0,2.8526448403454197e-06,5.64774413902569e-07,0.0,0.0,-0.007788500573951751,0.0,-0.015609360300004482,-0.007812462281435728,0.0,0.0,0.0,0.0,4.6179779928934295e-06,1.8000728232436813e-06,0.0,0.0,-0.007803316228091717,0.0,1,0,0,-0.007894700393080711,-0.007894700393080711,1.0079259457102452,-0.007894803769886494,-0.007894803769886494,1.0079260499064153
100,adam,5e-05,-0.015724459197372198,-0.007862146652769297,0.0,0.0,0.0,0.0,3.1374501503478314e-06,1.4513129205084851e-06,0.0,0.0,-0.007866900879889727,0.0,-0.015767956152558327,-0.00789057370275259,0.0,0.0,0.0,0.0,4.475296009331942e-06,1.9546860130503774e-06,0.0,0.0,-0.007883812300860882,0.0,1,0,0,-0.007974227890372276,-0.007974227890372276,1.008006106725623,-0.007974331267178059,-0.007974331267178059,1.0080062109300798
101,adam,5e-05,-0.015880985069088638,-0.007940430252347142,0.0,0.0,0.0,0.0,3.276767031934469e-06,1.3001091936359899e-06,0.0,0.0,-0.007945131743326783,0.0,-0.015920519828796387,-0.007968759164214134,0.0,0.0,0.0,0.0,4.560452907753643e-06,2.5850463316601235e-06,0.0,0.0,-0.007958906702697277,0.0,1,0,0,-0.008053755387663841,-0.008053755387663841,1.0080862741162593,-0.008053858764469624,-0.008053858764469624,1.0080863783290035
102,adam,5e-05,-0.01603775972034782,-0.008018843887839466,0.0,0.0,0.0,0.0,3.0700671089789466e-06,1.1847694612043824e-06,0.0,0.0,-0.008023170928936452,0.0,-0.016082502901554108,-0.008047536015510559,0.0,0.0,0.0,0.0,3.7817060274392134e-06,3.4060178677464137e-07,0.0,0.0,-0.008039089851081371,0.0,1,0,0,-0.008133282884955406,-0.008133282884955406,1.0081664478826609,-0.008133386261761189,-0.008133386261761189,1.0081665521036933
103,adam,5e-05,-0.01619554916396737,-0.008097137964796275,0.0,0.0,0.0,0.0,2.7813759473360733e-06,5.037105985650214e-07,0.0,0.0,-0.008101696439553052,0.0,-0.0162368044257164,-0.008125562220811844,0.0,0.0,0.0,0.0,4.094032647117274e-06,3.3518975328661327e-07,0.0,0.0,-0.008115671575069427,0.0,1,0,0,-0.008212801069021225,-0.008212801069021225,1.0082466186353067,-0.008212905377149582,-0.008212905377149582,1.00824672380363
104,adam,5e-05,-0.016351420432329178,-0.008175260270945728,0.0,0.0,0.0,0.0,2.936731320346553e-06,6.552568496687172e-07,0.0,0.0,-0.008179752330761403,0.0,-0.01639893464744091,-0.008204421028494835,0.0,0.0,0.0,0.0,4.838639597437577e-06,4.1448808474342513e-07,0.0,0.0,-0.008199766278266907,0.0,1,0,0,-0.008292313665151596,-0.008292313665151596,1.0083267901287736,-0.008292417973279953,-0.008292417973279953,1.0083268953054594
105,adam,5e-05,-0.016506548854522407,-0.008252862375229597,0.0,0.0,0.0,0.0,2.9945338440029445e-06,8.015637291691746e-07,0.0,0.0,-0.008257482491899282,0.0,-0.016551431268453598,-0.008280567824840546,0.0,0.0,0.0,0.0,5.210834842728218e-06,7.98609050889354e-07,0.0,0.0,-0.008276871405541897,0.0,1,0,0,-0.008371826261281967,-0.008371826261281967,1.0084069679971375,-0.008371930569410324,-0.008371930569410324,1.0084070731821864
