epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk,val_evaluated,dynamic_refresh,dynamic_refresh_count,loss_log_var_pde,loss_log_var_clamped_pde,loss_weight_pde,loss_log_var_term,loss_log_var_clamped_term,loss_weight_term,loss_log_var_low,loss_log_var_clamped_low,loss_weight_low,loss_log_var_no_arbitrage,loss_log_var_clamped_no_arbitrage,loss_weight_no_arbitrage
48,adam,0.001,-1.365658551454544,-0.3393917344510555,0.0,0.0,0.0,0.0,-0.3412768207490444,-0.3444179743528366,0.0,0.0,-0.3405720144510269,0.0,-0.7611607313156128,-0.18848411738872528,0.0,0.0,0.0,0.0,-0.19024434685707092,-0.19273996353149414,0.0,0.0,-0.18969233334064484,0.0,0,0,0,-0.3710934817790985,-0.3710934817790985,1.4493185519308731,-0.3756903111934662,-0.3756903111934662,1.4559961582310916,-0.3765077292919159,-0.3765077292919159,1.457186802402854,-0.37256404757499695,-0.37256404757499695,1.4514514381110601
49,adam,0.001,-1.3915993124246597,-0.34572717174887657,0.0,0.0,0.0,0.0,-0.3481087498366833,-0.35080501437187195,0.0,0.0,-0.34695836529135704,0.0,-0.7611607313156128,-0.18848411738872528,0.0,0.0,0.0,0.0,-0.19024434685707092,-0.19273996353149414,0.0,0.0,-0.18969233334064484,0.0,0,0,0,-0.37851718068122864,-0.37851718068122864,1.4601178924025806,-0.3831436038017273,-0.3831436038017273,1.4668886657331053,-0.38396549224853516,-0.38396549224853516,1.4680947801580861,-0.3799948990345001,-0.3799948990345001,1.462277130390007
50,adam,0.001,-1.4152445048093796,-0.35203767567873,0.0,0.0,0.0,0.0,-0.3530626446008682,-0.35696301981806755,0.0,0.0,-0.3531811609864235,0.0,-1.4277534484863281,-0.35546180605888367,0.0,0.0,0.0,0.0,-0.35576605796813965,-0.3604463040828705,0.0,0.0,-0.3560792803764343,0.0,1,0,0,-0.38592851161956787,-0.38592851161956787,1.4709795091131128,-0.39058372378349304,-0.39058372378349304,1.4778431943771466,-0.39140984416007996,-0.39140984416007996,1.479064575187746,-0.3874131143093109,-0.3874131143093109,1.4731649511040268
51,adam,0.001,-1.4404871463775635,-0.3582739233970642,0.0,0.0,0.0,0.0,-0.35956810414791107,-0.36325817182660103,0.0,0.0,-0.35938696190714836,0.0,-1.4277534484863281,-0.35546180605888367,0.0,0.0,0.0,0.0,-0.35576605796813965,-0.3604463040828705,0.0,0.0,-0.3560792803764343,0.0,0,0,0,-0.3933274447917938,-0.3933274447917938,1.4819035514928947,-0.39800527691841125,-0.39800527691841125,1.4888518864364797,-0.3988403081893921,-0.3988403081893921,1.4900956435352781,-0.3948183059692383,-0.3948183059692383,1.4841145116743633
52,adam,0.001,-1.4655066579580307,-0.36451316252350807,0.0,0.0,0.0,0.0,-0.36586981639266014,-0.3694615364074707,0.0,0.0,-0.3656621463596821,0.0,-1.4277534484863281,-0.35546180605888367,0.0,0.0,0.0,0.0,-0.35576605796813965,-0.3604463040828705,0.0,0.0,-0.3560792803764343,0.0,0,0,0,-0.4007139503955841,-0.4007139503955841,1.4928901667750902,-0.4054146707057953,-0.4054146707057953,1.499924345804363,-0.4062574505805969,-0.4062574505805969,1.5011889846879782,-0.40221092104911804,-0.40221092104911804,1.495126653103253
53,adam,0.001,-1.4913249462842941,-0.3707328289747238,0.0,0.0,0.0,0.0,-0.3729212060570717,-0.3757810406386852,0.0,0.0,-0.3718898966908455,0.0,-1.4277534484863281,-0.35546180605888367,0.0,0.0,0.0,0.0,-0.35576605796813965,-0.3604463040828705,0.0,0.0,-0.3560792803764343,0.0,0,0,0,-0.4080881178379059,-0.4080881178379059,1.503939679244299,-0.4128133952617645,-0.4128133952617645,1.5110630281029298,-0.41366150975227356,-0.41366150975227356,1.5123451261592555,-0.4095911979675293,-0.4095911979675293,1.5062019208315982
54,adam,0.001,-1.5157215744256973,-0.3769015334546566,0.0,0.0,0.0,0.0,-0.3787752501666546,-0.38193749636411667,0.0,0.0,-0.37810731679201126,0.0,-1.4277534484863281,-0.35546180605888367,0.0,0.0,0.0,0.0,-0.35576605796813965,-0.3604463040828705,0.0,0.0,-0.3560792803764343,0.0,0,0,0,-0.41545000672340393,-0.41545000672340393,1.5150523710647084,-0.42020073533058167,-0.42020073533058167,1.522267097740157,-0.4210527241230011,-0.4210527241230011,1.5235646048987923,-0.4169590473175049,-0.4169590473175049,1.5173403725041725
55,adam,0.001,-1.5396860390901566,-0.3830254189670086,0.0,0.0,0.0,0.0,-0.38444334268569946,-0.3880186676979065,0.0,0.0,-0.3841986209154129,0.0,-1.4277534484863281,-0.35546180605888367,0.0,0.0,0.0,0.0,-0.35576605796813965,-0.3604463040828705,0.0,0.0,-0.3560792803764343,0.0,0,0,0,-0.4227994680404663,-0.4227994680404663,1.5262282077440523,-0.4275735914707184,-0.4275735914707184,1.5335320303934319,-0.42843061685562134,-0.42843061685562134,1.5348468696168582,-0.42431432008743286,-0.42431432008743286,1.5285419697297677
56,adam,0.001,-1.564603939652443,-0.3891514092683792,0.0,0.0,0.0,0.0,-0.3910249397158623,-0.39413270354270935,0.0,0.0,-0.3902948647737503,0.0,-1.4277534484863281,-0.35546180605888367,0.0,0.0,0.0,0.0,-0.35576605796813965,-0.3604463040828705,0.0,0.0,-0.3560792803764343,0.0,0,0,0,-0.43013662099838257,-0.43013662099838257,1.5374675595532574,-0.4349330961704254,-0.4349330961704254,1.5448596984637881,-0.4357951283454895,-0.4357951283454895,1.5461919913870046,-0.43165701627731323,-0.43165701627731323,1.5398068958796298
57,adam,0.001,-1.5890658646821976,-0.3952285423874855,0.0,0.0,0.0,0.0,-0.397224348038435,-0.40027807280421257,0.0,0.0,-0.3963349014520645,0.0,-1.4277534484863281,-0.35546180605888367,0.0,0.0,0.0,0.0,-0.35576605796813965,-0.3604463040828705,0.0,0.0,-0.3560792803764343,0.0,0,0,0,-0.4374614655971527,-0.4374614655971527,1.5487706165333779,-0.44228115677833557,-0.44228115677833557,1.5562532300740788,-0.44314682483673096,-0.44314682483673096,1.5576010120678725,-0.43898719549179077,-0.43898719549179077,1.5511354257342627
58,adam,0.001,-1.6137740463018417,-0.40128782764077187,0.0,0.0,0.0,0.0,-0.40355411916971207,-0.40639713034033775,0.0,0.0,-0.40253494307398796,0.0,-1.4277534484863281,-0.35546180605888367,0.0,0.0,0.0,0.0,-0.35576605796813965,-0.3604463040828705,0.0,0.0,-0.3560792803764343,0.0,0,0,0,-0.4447741210460663,-0.4447741210460663,1.5601377537457317,-0.4496186077594757,-0.4496186077594757,1.5677141574407811,-0.4504860043525696,-0.4504860043525696,1.5690745772863641,-0.44630521535873413,-0.44630521535873413,1.5625283013974236
59,adam,0.001,-1.6371227502822876,-0.4072923772037029,0.0,0.0,0.0,0.0,-0.40919502452015877,-0.4122679531574249,0.0,0.0,-0.4083673655986786,0.0,-1.4277534484863281,-0.35546180605888367,0.0,0.0,0.0,0.0,-0.35576605796813965,-0.3604463040828705,0.0,0.0,-0.3560792803764343,0.0,0,0,0,-0.4520745277404785,-0.4520745277404785,1.5715690697049793,-0.45694196224212646,-0.45694196224212646,1.5792372262018937,-0.45781198143959045,-0.45781198143959045,1.580611790768115,-0.4536106288433075,-0.4536106288433075,1.5739850137782463
60,adam,0.001,-1.6618290096521378,-0.4132555387914181,0.0,0.0,0.0,0.0,-0.4157257154583931,-0.4183790795505047,0.0,0.0,-0.4144686870276928,0.0,-1.4277534484863281,-0.35546180605888367,0.0,0.0,0.0,0.0,-0.35576605796813965,-0.3604463040828705,0.0,0.0,-0.3560792803764343,0.0,0,0,0,-0.45936256647109985,-0.45936256647109985,1.5830645648774806,-0.4642544686794281,-0.4642544686794281,1.5908277347707973,-0.465125173330307,-0.465125173330307,1.5922134790776683,-0.4609038233757019,-0.4609038233757019,1.5855063552983344
61,adam,0.001,-1.6833909898996353,-0.419214203953743,0.0,0.0,0.0,0.0,-0.420104805380106,-0.4237719401717186,0.0,0.0,-0.42030005156993866,0.0,-1.4277534484863281,-0.35546180605888367,0.0,0.0,0.0,0.0,-0.35576605796813965,-0.3604463040828705,0.0,0.0,-0.3560792803764343,0.0,0,0,0,-0.4666382372379303,-0.4666382372379303,1.5946244233224918,-0.47154927253723145,-0.47154927253723145,1.602474941462005,-0.47242364287376404,-0.47242364287376404,1.603876710759295,-0.4681842625141144,-0.4681842625141144,1.597091659700439
62,adam,0.001,-1.7077338993549347,-0.425114031881094,0.0,0.0,0.0,0.0,-0.4265991784632206,-0.4298270009458065,0.0,0.0,-0.4261936731636524,0.0,-1.4277534484863281,-0.35546180605888367,0.0,0.0,0.0,0.0,-0.35576605796813965,-0.3604463040828705,0.0,0.0,-0.3560792803764343,0.0,0,0,0,-0.4739015996456146,-0.4739015996456146,1.6062489237875168,-0.47882917523384094,-0.47882917523384094,1.6141833695088241,-0.4797080457210541,-0.4797080457210541,1.615602651224286,-0.4754520356655121,-0.4754520356655121,1.6087412415662434
63,adam,0.001,-1.7310232073068619,-0.43099987879395485,0.0,0.0,0.0,0.0,-0.43221768364310265,-0.4356886185705662,0.0,0.0,-0.4321170188486576,0.0,-1.4277534484863281,-0.35546180605888367,0.0,0.0,0.0,0.0,-0.35576605796813965,-0.3604463040828705,0.0,0.0,-0.3560792803764343,0.0,0,0,0,-0.4811526834964752,-0.4811526834964752,1.6179382985202684,-0.48609641194343567,-0.48609641194343567,1.6259567503049759,-0.4869798719882965,-0.4869798719882965,1.6273938528464083,-0.4827072322368622,-0.4827072322368622,1.6204554184501545
64,adam,0.001,-1.756185621023178,-0.43687866628170013,0.0,0.0,0.0,0.0,-0.4393680691719055,-0.44186119735240936,0.0,0.0,-0.4380776844918728,0.0,-1.4277534484863281,-0.35546180605888367,0.0,0.0,0.0,0.0,-0.35576605796813965,-0.3604463040828705,0.0,0.0,-0.3560792803764343,0.0,0,0,0,-0.4883915185928345,-0.4883915185928345,1.6296927801076913,-0.49335336685180664,-0.49335336685180664,1.6377991630809021,-0.4942394196987152,-0.4942394196987152,1.6392509827915243,-0.48995041847229004,-0.48995041847229004,1.6322352892298388
65,adam,0.001,-1.7795427292585373,-0.4427230842411518,0.0,0.0,0.0,0.0,-0.4451315514743328,-0.44777587428689003,0.0,0.0,-0.44391222670674324,0.0,-1.4277534484863281,-0.35546180605888367,0.0,0.0,0.0,0.0,-0.35576605796813965,-0.3604463040828705,0.0,0.0,-0.3560792803764343,0.0,0,0,0,-0.4956182837486267,-0.4956182837486267,1.6415128460830999,-0.500601589679718,-0.500601589679718,1.649713422805624,-0.5014873743057251,-0.5014873743057251,1.6511753609784536,-0.49718165397644043,-0.49718165397644043,1.6440811454735376
66,adam,0.001,-1.8026130646467209,-0.44851497560739517,0.0,0.0,0.0,0.0,-0.4510363079607487,-0.4533553197979927,0.0,0.0,-0.44970645383000374,0.0,-1.4277534484863281,-0.35546180605888367,0.0,0.0,0.0,0.0,-0.35576605796813965,-0.3604463040828705,0.0,0.0,-0.3560792803764343,0.0,0,0,0,-0.5028328895568848,-0.5028328895568848,1.6533985379328329,-0.5078383684158325,-0.5078383684158325,1.6616953367625484,-0.5087227821350098,-0.5087227821350098,1.6631656129858694,-0.5044007897377014,-0.5044007897377014,1.655992935145863
67,adam,0.001,-1.8189822286367416,-0.454161349684,0.0,0.0,0.0,0.0,-0.45348989963531494,-0.4562218300998211,0.0,0.0,-0.4551091082394123,0.0,-1.4277534484863281,-0.35546180605888367,0.0,0.0,0.0,0.0,-0.35576605796813965,-0.3604463040828705,0.0,0.0,-0.3560792803764343,0.0,0,0,0,-0.5100348591804504,-0.5100348591804504,1.6653492466439648,-0.5150532126426697,-0.5150532126426697,1.673727562894651,-0.5159382224082947,-0.5159382224082947,1.675209483793317,-0.5116065144538879,-0.5116065144538879,1.6679686594373486
68,adam,0.001,-1.8470033258199692,-0.4599309265613556,0.0,0.0,0.0,0.0,-0.4614059031009674,-0.4646630249917507,0.0,0.0,-0.46100345999002457,0.0,-1.4277534484863281,-0.35546180605888367,0.0,0.0,0.0,0.0,-0.35576605796813965,-0.3604463040828705,0.0,0.0,-0.3560792803764343,0.0,0,0,0,-0.5172243118286133,-0.5172243118286133,1.677365339001375,-0.5222507119178772,-0.5222507119178772,1.6858176729015304,-0.5231359601020813,-0.5231359601020813,1.6873107006879313,-0.5187991261482239,-0.5187991261482239,1.6800089590154226
69,adam,0.001,-1.8712821155786514,-0.4656648337841034,0.0,0.0,0.0,0.0,-0.4680512920022011,-0.47065726667642593,0.0,0.0,-0.4669087380170822,0.0,-1.4277534484863281,-0.35546180605888367,0.0,0.0,0.0,0.0,-0.35576605796813965,-0.3604463040828705,0.0,0.0,-0.3560792803764343,0.0,0,0,0,-0.5244016051292419,-0.5244016051292419,1.6894475890713607,-0.5294421315193176,-0.5294421315193176,1.6979847921521187,-0.5303278565406799,-0.5303278565406799,1.6994894060071248,-0.5259799957275391,-0.5259799957275391,1.6921163028445805
70,adam,0.001,-1.8942311704158783,-0.4713810160756111,0.0,0.0,0.0,0.0,-0.47404205426573753,-0.4762280471622944,0.0,0.0,-0.47258004173636436,0.0,-1.4277534484863281,-0.35546180605888367,0.0,0.0,0.0,0.0,-0.35576605796813965,-0.3604463040828705,0.0,0.0,-0.3560792803764343,0.0,0,0,0,-0.5315667986869812,-0.5315667986869812,1.7015962799373738,-0.5366265773773193,-0.5366265773773193,1.710227798907156,-0.5375100374221802,-0.5375100374221802,1.7117393844495001,-0.5331494212150574,-0.5331494212150574,1.7042913966573747
71,adam,0.001,-1.9169090539216995,-0.47702568024396896,0.0,0.0,0.0,0.0,-0.4796049930155277,-0.4820121265947819,0.0,0.0,-0.47826625034213066,0.0,-1.4277534484863281,-0.35546180605888367,0.0,0.0,0.0,0.0,-0.35576605796813965,-0.3604463040828705,0.0,0.0,-0.3560792803764343,0.0,0,0,0,-0.5387201309204102,-0.5387201309204102,1.713812002927443,-0.5438002347946167,-0.5438002347946167,1.7225404979822692,-0.5446812510490417,-0.5446812510490417,1.7240587528653077,-0.5403069853782654,-0.5403069853782654,1.7165337320670897
72,adam,0.001,-1.9395743161439896,-0.4826464205980301,0.0,0.0,0.0,0.0,-0.4852960743010044,-0.4876862168312073,0.0,0.0,-0.4839456230401993,0.0,-1.4277534484863281,-0.35546180605888367,0.0,0.0,0.0,0.0,-0.35576605796813965,-0.3604463040828705,0.0,0.0,-0.3560792803764343,0.0,0,0,0,-0.5458613038063049,-0.5458613038063049,1.7260944340196618,-0.5509625673294067,-0.5509625673294067,1.7349221938142274,-0.551841139793396,-0.551841139793396,1.7364471184611894,-0.5474526286125183,-0.5474526286125183,1.728843397577231
73,adam,0.001,-1.9571997076272964,-0.48817209526896477,0.0,0.0,0.0,0.0,-0.4875582680106163,-0.49222442135214806,0.0,0.0,-0.48924488201737404,0.0,-1.4277534484863281,-0.35546180605888367,0.0,0.0,0.0,0.0,-0.35576605796813965,-0.3604463040828705,0.0,0.0,-0.3560792803764343,0.0,0,0,0,-0.5529903173446655,-0.5529903173446655,1.738443751531912,-0.5581070780754089,-0.5581070780754089,1.747361748423493,-0.5589866638183594,-0.5589866638183594,1.7488993790450345,-0.5545857548713684,-0.5545857548713684,1.7412195436438225
74,adam,0.001,-1.9772689640522003,-0.49343397468328476,0.0,0.0,0.0,0.0,-0.49194544926285744,-0.49747786670923233,0.0,0.0,-0.4944116957485676,0.0,-1.4277534484863281,-0.35546180605888367,0.0,0.0,0.0,0.0,-0.35576605796813965,-0.3604463040828705,0.0,0.0,-0.3560792803764343,0.0,0,0,0,-0.5601060390472412,-0.5601060390472412,1.7508581497829372,-0.5652144551277161,-0.5652144551277161,1.7598251457830438,-0.5661121010780334,-0.5661121010780334,1.7614055549162315,-0.5617036819458008,-0.5617036819458008,1.7536576315629515
75,adam,0.001,-2.0044265538454056,-0.49915480986237526,0.0,0.0,0.0,0.0,-0.5007320865988731,-0.5041332319378853,0.0,0.0,-0.5004063956439495,0.0,-2.017683267593384,-0.5017592310905457,0.0,0.0,0.0,0.0,-0.5050298571586609,-0.5071982145309448,0.0,0.0,-0.5036960244178772,0.0,1,0,0,-0.5672090649604797,-0.5672090649604797,1.7633388133557946,-0.5723177194595337,-0.5723177194595337,1.772370151469133,-0.5732294321060181,-0.5732294321060181,1.7739867805891043,-0.5688101649284363,-0.5688101649284363,1.7661643564582288
76,adam,0.001,-2.027135819196701,-0.5046436414122581,0.0,0.0,0.0,0.0,-0.5071494430303574,-0.5093194991350174,0.0,0.0,-0.5060232281684875,0.0,-2.017683267593384,-0.5017592310905457,0.0,0.0,0.0,0.0,-0.5050298571586609,-0.5071982145309448,0.0,0.0,-0.5036960244178772,0.0,0,0,0,-0.5743000507354736,-0.5743000507354736,1.7758870609410717,-0.5794186592102051,-0.5794186592102051,1.785000435501859,-0.5803360939025879,-0.5803360939025879,1.7866388082623952,-0.5759056806564331,-0.5759056806564331,1.7787407687285852
77,adam,0.001,-2.04913529753685,-0.5101510435342789,0.0,0.0,0.0,0.0,-0.5124334394931793,-0.5150609984993935,0.0,0.0,-0.5114898160099983,0.0,-2.017683267593384,-0.5017592310905457,0.0,0.0,0.0,0.0,-0.5050298571586609,-0.5071982145309448,0.0,0.0,-0.5036960244178772,0.0,0,0,0,-0.5813791155815125,-0.5813791155815125,1.78850328344681,-0.5865123271942139,-0.5865123271942139,1.7977076530480698,-0.5874307155609131,-0.5874307155609131,1.799359405202241,-0.5829893350601196,-0.5829893350601196,1.791385486138077
78,adam,0.001,-2.0707204937934875,-0.5156309977173805,0.0,0.0,0.0,0.0,-0.5177938789129257,-0.5203875973820686,0.0,0.0,-0.5169079601764679,0.0,-2.017683267593384,-0.5017592310905457,0.0,0.0,0.0,0.0,-0.5050298571586609,-0.5071982145309448,0.0,0.0,-0.5036960244178772,0.0,0,0,0,-0.5884464979171753,-0.5884464979171753,1.8011880913549458,-0.5935955047607422,-0.5935955047607422,1.81048633899111,-0.594513475894928,-0.594513475894928,1.812149076244781,-0.590061366558075,-0.590061366558075,1.8040991233545653
79,adam,0.001,-2.0930116176605225,-0.521042637526989,0.0,0.0,0.0,0.0,-0.5237700641155243,-0.5258398652076721,0.0,0.0,-0.5223590284585953,0.0,-2.017683267593384,-0.5017592310905457,0.0,0.0,0.0,0.0,-0.5050298571586609,-0.5071982145309448,0.0,0.0,-0.5036960244178772,0.0,0,0,0,-0.5955018997192383,-0.5955018997192383,1.8139411330748754,-0.6006684899330139,-0.6006684899330139,1.823337275689185,-0.6015843749046326,-0.6015843749046326,1.8250080078806432,-0.5971212983131409,-0.5971212983131409,1.8168810065662249
80,adam,0.001,-2.1101366579532623,-0.5262272953987122,0.0,0.0,0.0,0.0,-0.5280658006668091,-0.5283385440707207,0.0,0.0,-0.5275050029158592,0.0,-2.017683267593384,-0.5017592310905457,0.0,0.0,0.0,0.0,-0.5050298571586609,-0.5071982145309448,0.0,0.0,-0.5036960244178772,0.0,0,0,0,-0.6025444269180298,-0.6025444269180298,1.8267609518171122,-0.6077272295951843,-0.6077272295951843,1.836253270528019,-0.6086312532424927,-0.6086312532424927,1.837914037480216,-0.6041680574417114,-0.6041680574417114,1.8297293457933845
81,adam,0.001,-2.1354551315307617,-0.5318074896931648,0.0,0.0,0.0,0.0,-0.5345131382346153,-0.5361283868551254,0.0,0.0,-0.5330061763525009,0.0,-2.017683267593384,-0.5017592310905457,0.0,0.0,0.0,0.0,-0.5050298571586609,-0.5071982145309448,0.0,0.0,-0.5036960244178772,0.0,0,0,0,-0.6095751523971558,-0.6095751523971558,1.8396496619849263,-0.6147745251655579,-0.6147745251655579,1.8492395955564878,-0.6156669855117798,-0.6156669855117798,1.850890705231551,-0.6112028956413269,-0.6112028956413269,1.8426465777368422
82,adam,0.001,-2.157020330429077,-0.537150964140892,0.0,0.0,0.0,0.0,-0.5396793931722641,-0.5417141914367676,0.0,0.0,-0.5384758040308952,0.0,-2.017683267593384,-0.5017592310905457,0.0,0.0,0.0,0.0,-0.5050298571586609,-0.5071982145309448,0.0,0.0,-0.5036960244178772,0.0,0,0,0,-0.6165944337844849,-0.6165944337844849,1.8526081068965845,-0.62181156873703,-0.62181156873703,1.8622986699117479,-0.6226950883865356,-0.6226950883865356,1.8639447744556377,-0.6182260513305664,-0.6182260513305664,1.8556333221157881
83,adam,0.001,-2.178617298603058,-0.5423737466335297,0.0,0.0,0.0,0.0,-0.5452399626374245,-0.5472842305898666,0.0,0.0,-0.5437193736433983,0.0,-2.017683267593384,-0.5017592310905457,0.0,0.0,0.0,0.0,-0.5050298571586609,-0.5071982145309448,0.0,0.0,-0.5036960244178772,0.0,0,0,0,-0.6236016154289246,-0.6236016154289246,1.865635256917466,-0.6288377046585083,-0.6288377046585083,1.8754295090043696,-0.6297142505645752,-0.6297142505645752,1.877074129750094,-0.6252373456954956,-0.6252373456954956,1.8686894301944397
84,adam,0.001,-2.1999318599700928,-0.5476542338728905,0.0,0.0,0.0,0.0,-0.5506716817617416,-0.5525484457612038,0.0,0.0,-0.5490575134754181,0.0,-2.017683267593384,-0.5017592310905457,0.0,0.0,0.0,0.0,-0.5050298571586609,-0.5071982145309448,0.0,0.0,-0.5036960244178772,0.0,0,0,0,-0.6305966973304749,-0.6305966973304749,1.8787312788106234,-0.6358529925346375,-0.6358529925346375,1.8886324439484612,-0.6367232799530029,-0.6367232799530029,1.8902768124351619,-0.632236897945404,-0.632236897945404,1.8818153035276322
85,adam,0.001,-2.2206844985485077,-0.5528827980160713,0.0,0.0,0.0,0.0,-0.5556819438934326,-0.5578238293528557,0.0,0.0,-0.5542959123849869,0.0,-2.017683267593384,-0.5017592310905457,0.0,0.0,0.0,0.0,-0.5050298571586609,-0.5071982145309448,0.0,0.0,-0.5036960244178772,0.0,0,0,0,-0.6375795602798462,-0.6375795602798462,1.8918961124703784,-0.6428555250167847,-0.6428555250167847,1.9019040672390024,-0.6437206268310547,-0.6437206268310547,1.9035501197970066,-0.6392244100570679,-0.6392244100570679,1.8950105580648875
86,adam,0.001,-2.2416374385356903,-0.5580598637461662,0.0,0.0,0.0,0.0,-0.5612040162086487,-0.5628622472286224,0.0,0.0,-0.5595113858580589,0.0,-2.017683267593384,-0.5017592310905457,0.0,0.0,0.0,0.0,-0.5050298571586609,-0.5071982145309448,0.0,0.0,-0.5036960244178772,0.0,0,0,0,-0.6445502042770386,-0.6445502042770386,1.905129917235251,-0.6498466730117798,-0.6498466730117798,1.9152471474230028,-0.6507054567337036,-0.6507054567337036,1.916892636955353,-0.6461999416351318,-0.6461999416351318,1.9082754751905493
