epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk,val_evaluated,dynamic_refresh,dynamic_refresh_count,loss_log_var_pde,loss_log_var_clamped_pde,loss_weight_pde
193,adam,5e-05,-0.015070624300278723,-0.015076117007993162,0.0,0.0,0.0,0.0,2.843790468887164e-06,1.0172838589284083e-06,0.0,0.0,1.6316070059474441e-06,0.0,-0.015070633962750435,-0.015102474950253963,0.0,0.0,0.0,0.0,4.215196440782165e-06,3.3942905020012404e-07,0.0,0.0,2.728637082327623e-05,0.0,1,0,0,-0.015359009616076946,-0.015359009616076946,1.0154775653930483
194,adam,5e-05,-0.015147752477787435,-0.0151527893031016,0.0,0.0,0.0,0.0,2.908764550113574e-06,5.325988094995182e-07,0.0,0.0,1.5956182899401483e-06,0.0,-0.015156961977481842,-0.015184144489467144,0.0,0.0,0.0,0.0,5.030161901231622e-06,2.0739394130941946e-06,0.0,0.0,2.007803414016962e-05,0.0,1,0,0,-0.015438328497111797,-0.015438328497111797,1.0155581151317667
195,adam,5e-05,-0.015223803522530943,-0.015229931334033608,0.0,0.0,0.0,0.0,3.132322525800646e-06,1.3257569904112643e-06,0.0,0.0,1.6698660090241901e-06,0.0,-0.015229212120175362,-0.015258606523275375,0.0,0.0,0.0,0.0,3.8980942917987704e-06,3.2481821676810796e-07,0.0,0.0,2.5170418666675687e-05,0.0,1,0,0,-0.01551763340830803,-0.01551763340830803,1.0156386570715454
196,adam,5e-05,-0.015302274550776929,-0.015306809509638697,0.0,0.0,0.0,0.0,2.570390243761267e-06,5.367634514641395e-07,0.0,0.0,1.4275655431106316e-06,0.0,-0.015305481851100922,-0.015335381962358952,0.0,0.0,0.0,0.0,4.1984326344390865e-06,8.081593705355772e-07,0.0,0.0,2.48936157731805e-05,0.0,1,0,0,-0.015596937388181686,-0.015596937388181686,1.0157192044529864
197,adam,5e-05,-0.015378345735371113,-0.015383730467874557,0.0,0.0,0.0,0.0,2.925536747966362e-06,8.598367546852614e-07,0.0,0.0,1.599515986328015e-06,0.0,-0.015386726707220078,-0.015413155779242516,0.0,0.0,0.0,0.0,4.781065854331246e-06,5.648186629514385e-07,0.0,0.0,2.108299668179825e-05,0.0,1,0,0,-0.015676241368055344,-0.015676241368055344,1.0157997582224088
198,adam,5e-05,-0.01545508170966059,-0.015460324240848422,0.0,0.0,0.0,0.0,2.754599762511134e-06,1.0159084364858018e-06,0.0,0.0,1.4720414185376285e-06,0.0,-0.015452041290700436,-0.01548726949840784,0.0,0.0,0.0,0.0,5.402008355304133e-06,1.6168512502190424e-06,0.0,0.0,2.82101482298458e-05,0.0,1,0,0,-0.015755545347929,-0.015755545347929,1.0158803183803187
199,adam,5e-05,-0.01553221046924591,-0.015537117957137525,0.0,0.0,0.0,0.0,2.749866936824219e-06,6.874644409293751e-07,0.0,0.0,1.470237400269525e-06,0.0,-0.015536145307123661,-0.015566893853247166,0.0,0.0,0.0,0.0,3.890367224812508e-06,3.029731487913523e-07,0.0,0.0,2.6556030206847936e-05,0.0,1,0,0,-0.015834849327802658,-0.015834849327802658,1.0159608849272233
200,adam,5e-05,-0.01561010698787868,-0.015614228905178607,0.0,0.0,0.0,0.0,2.4445092847713568e-06,3.1318439752681115e-07,0.0,0.0,1.3642186758033858e-06,0.0,-0.015610908158123493,-0.015641456469893456,0.0,0.0,0.0,0.0,3.4305089684494305e-06,3.1184791282612423e-07,0.0,0.0,2.6806295863934793e-05,0.0,1,0,0,-0.015914153307676315,-0.015914153307676315,1.016041457863629
201,adam,5e-05,-0.01568479638081044,-0.01569074613507837,0.0,0.0,0.0,0.0,2.960530778750581e-06,1.4055925650069412e-06,0.0,0.0,1.5838845044413574e-06,0.0,-0.01568394899368286,-0.01572009176015854,0.0,0.0,0.0,0.0,3.86964893550612e-06,4.359039849077817e-07,0.0,0.0,3.1836807465879247e-05,0.0,1,0,0,-0.015993457287549973,-0.015993457287549973,1.0161220371900428
202,adam,5e-05,-0.015762187424115837,-0.015767339151352644,0.0,0.0,0.0,0.0,2.863451541657014e-06,8.116512724143377e-07,0.0,0.0,1.476460333549312e-06,0.0,-0.015759162604808807,-0.01579558290541172,0.0,0.0,0.0,0.0,3.994332018919522e-06,2.1216594348061335e-07,0.0,0.0,3.221519727958366e-05,0.0,1,0,0,-0.01607276126742363,-0.01607276126742363,1.016202622906971
203,adam,5e-05,-0.015839538886211812,-0.015844364766962826,0.0,0.0,0.0,0.0,2.8471519613049168e-06,5.964172995476247e-07,0.0,0.0,1.3818334529958065e-06,0.0,-0.01583738625049591,-0.015871383249759674,0.0,0.0,0.0,0.0,4.012614681414561e-06,3.619748270011769e-07,0.0,0.0,2.9623106456710957e-05,0.0,1,0,0,-0.016152065247297287,-0.016152065247297287,1.0162832150149208
204,adam,5e-05,-0.015916730742901564,-0.01592128141783178,0.0,0.0,0.0,0.0,2.5081362409196117e-06,6.668987531099901e-07,0.0,0.0,1.3751243415072167e-06,0.0,-0.01591666042804718,-0.01594962179660797,0.0,0.0,0.0,0.0,3.570192802726524e-06,4.4713351599057205e-07,0.0,0.0,2.894374483730644e-05,0.0,1,0,0,-0.016231369227170944,-0.016231369227170944,1.0163638135143989
205,adam,5e-05,-0.015992872533388436,-0.015997715527191758,0.0,0.0,0.0,0.0,2.6403968149679713e-06,7.27150428758705e-07,0.0,0.0,1.475025342756453e-06,0.0,-0.016003023833036423,-0.016027553007006645,0.0,0.0,0.0,0.0,5.052452706877375e-06,2.478049907495006e-07,0.0,0.0,1.9228571545681916e-05,0.0,1,0,0,-0.0163106732070446,-0.0163106732070446,1.0164444184059123
206,adam,5e-05,-0.016067705233581364,-0.016074506449513137,0.0,0.0,0.0,0.0,3.101611468991905e-06,2.0586748998852045e-06,0.0,0.0,1.6404318436968879e-06,0.0,-0.016063418239355087,-0.016103455796837807,0.0,0.0,0.0,0.0,5.52204664927558e-06,8.509216968377586e-06,0.0,0.0,2.6006437110481784e-05,0.0,1,0,0,-0.01638997718691826,-0.01638997718691826,1.0165250296899677
207,adam,5e-05,-0.01614336052443832,-0.01615099818445742,0.0,0.0,0.0,0.0,3.0857757593594215e-06,2.762107811804526e-06,0.0,0.0,1.7897988371373685e-06,0.0,-0.016144931316375732,-0.016179004684090614,0.0,0.0,0.0,0.0,4.093476036359789e-06,2.068879894068232e-06,0.0,0.0,2.7909194614039734e-05,0.0,1,0,0,-0.016469281166791916,-0.016469281166791916,1.0166056473670724
208,adam,5e-05,-0.01622098044026643,-0.016227379092015326,0.0,0.0,0.0,0.0,3.314797140774317e-06,1.4800440588658148e-06,0.0,0.0,1.6034420013966155e-06,0.0,-0.016228167340159416,-0.016255835071206093,0.0,0.0,0.0,0.0,4.931297553412151e-06,9.732542594065308e-07,0.0,0.0,2.1763364202342927e-05,0.0,1,0,0,-0.016548585146665573,-0.016548585146665573,1.0166862714377334
209,adam,5e-05,-0.016298557980917394,-0.016304677119478583,0.0,0.0,0.0,0.0,2.9391875102646736e-06,1.5636526882190083e-06,0.0,0.0,1.6161054432473065e-06,0.0,-0.016295302659273148,-0.01633329689502716,0.0,0.0,0.0,0.0,5.098753717902582e-06,3.6243095564714167e-06,0.0,0.0,2.927076639025472e-05,0.0,1,0,0,-0.01662788912653923,-0.01662788912653923,1.0167669019024574
210,adam,5e-05,-0.016374694416299462,-0.01638089306652546,0.0,0.0,0.0,0.0,2.9508487600082844e-06,1.810776478095022e-06,0.0,0.0,1.4367578629048694e-06,0.0,-0.01638280227780342,-0.016410257667303085,0.0,0.0,0.0,0.0,4.260954938217765e-06,9.326107033302833e-07,0.0,0.0,2.2261054255068302e-05,0.0,1,0,0,-0.016707193106412888,-0.016707193106412888,1.0168475387617517
211,adam,5e-05,-0.016451644944027066,-0.016457576537504792,0.0,0.0,0.0,0.0,2.8658543982373885e-06,1.336490331738105e-06,0.0,0.0,1.7291873461999785e-06,0.0,-0.016443530097603798,-0.016482975333929062,0.0,0.0,0.0,0.0,3.824641680694185e-06,2.139090838682023e-06,0.0,0.0,3.3482894650660455e-05,0.0,1,0,0,-0.016786478459835052,-0.016786478459835052,1.0169281630743603
212,adam,5e-05,-0.016527778818272054,-0.016534562106244266,0.0,0.0,0.0,0.0,2.8604100776874475e-06,2.4151256017290734e-06,0.0,0.0,1.507750134521757e-06,0.0,-0.016530107706785202,-0.01656368374824524,0.0,0.0,0.0,0.0,4.29467127105454e-06,1.9316055386298103e-06,0.0,0.0,2.7349076844984666e-05,0.0,1,0,0,-0.016865752637386322,-0.016865752637386322,1.0170087824135903
213,adam,5e-05,-0.016605685814283788,-0.016611184924840927,0.0,0.0,0.0,0.0,2.44913928781898e-06,1.5877157650834306e-06,0.0,0.0,1.4621977868500835e-06,0.0,-0.016613217070698738,-0.01664174534380436,0.0,0.0,0.0,0.0,4.459083356778137e-06,1.407782974638394e-06,0.0,0.0,2.2660435206489637e-05,0.0,1,0,0,-0.01694502681493759,-0.01694502681493759,1.0170894081441055
214,adam,5e-05,-0.016682785702869296,-0.01668786769732833,0.0,0.0,0.0,0.0,2.629274518994862e-06,1.0925259914529306e-06,0.0,0.0,1.3602317991967539e-06,0.0,-0.016682855784893036,-0.016715530306100845,0.0,0.0,0.0,0.0,3.973263574152952e-06,6.862378540972713e-07,0.0,0.0,2.8016098440275528e-05,0.0,1,0,0,-0.01702430099248886,-0.01702430099248886,1.0171700402664128
215,adam,5e-05,-0.016759178834035993,-0.016764107160270214,0.0,0.0,0.0,0.0,2.7864946687827796e-06,5.542976051486903e-07,0.0,0.0,1.587168771521874e-06,0.0,-0.016758933663368225,-0.016789929941296577,0.0,0.0,0.0,0.0,4.70739769298234e-06,4.077945163771801e-07,0.0,0.0,2.5882151021505706e-05,0.0,1,0,0,-0.01710357517004013,-0.01710357517004013,1.0172506787810183
216,adam,5e-05,-0.016834123758599162,-0.01683998084627092,0.0,0.0,0.0,0.0,2.928761226428378e-06,1.313692703064362e-06,0.0,0.0,1.614663876381428e-06,0.0,-0.01684180088341236,-0.016871323809027672,0.0,0.0,0.0,0.0,4.277164407540113e-06,1.7907307210407453e-06,0.0,0.0,2.345598659303505e-05,0.0,1,0,0,-0.0171828493475914,-0.0171828493475914,1.0173313236884294
217,adam,5e-05,-0.016911460552364588,-0.016917263506911695,0.0,0.0,0.0,0.0,2.866164834358642e-06,1.4561402270629742e-06,0.0,0.0,1.4809347064215217e-06,0.0,-0.016911424696445465,-0.016944853588938713,0.0,0.0,0.0,0.0,4.42469399786205e-06,2.776631390588591e-06,0.0,0.0,2.622698957566172e-05,0.0,1,0,0,-0.01726212352514267,-0.01726212352514267,1.0174119749891524
218,adam,5e-05,-0.01698889909312129,-0.01699398912023753,0.0,0.0,0.0,0.0,2.5794374138854437e-06,1.1253025817836715e-06,0.0,0.0,1.3854235376697943e-06,0.0,-0.016997044906020164,-0.017025509849190712,0.0,0.0,0.0,0.0,5.501740815816447e-06,5.888317673452548e-07,0.0,0.0,2.2373755200533196e-05,0.0,1,0,0,-0.01734139770269394,-0.01734139770269394,1.0174926326836944
219,adam,5e-05,-0.0170662795426324,-0.01707079855259508,0.0,0.0,0.0,0.0,2.7403219817756508e-06,4.56815074656447e-07,0.0,0.0,1.3214738459055297e-06,0.0,-0.017064157873392105,-0.01709667593240738,0.0,0.0,0.0,0.0,3.869979536830215e-06,3.7060027580082533e-07,0.0,0.0,2.827602111210581e-05,0.0,1,0,0,-0.01742067188024521,-0.01742067188024521,1.0175732967725624
220,adam,5e-05,-0.01714263902977109,-0.017147192265838385,0.0,0.0,0.0,0.0,2.694808813430427e-06,4.23756635115069e-07,0.0,0.0,1.4344392127441097e-06,0.0,-0.0171474851667881,-0.01717713288962841,0.0,0.0,0.0,0.0,4.636886387743289e-06,3.491286975076946e-07,0.0,0.0,2.466284240654204e-05,0.0,1,0,0,-0.01749994605779648,-0.01749994605779648,1.017653967256263
221,adam,5e-05,-0.01721911469940096,-0.01722367201000452,0.0,0.0,0.0,0.0,2.6308386367190906e-06,4.229184034088007e-07,0.0,0.0,1.5033895053306878e-06,0.0,-0.01722114346921444,-0.017250020056962967,0.0,0.0,0.0,0.0,3.990556251665112e-06,3.7560224086519156e-07,0.0,0.0,2.4509676222805865e-05,0.0,1,0,0,-0.017579220235347748,-0.017579220235347748,1.0177346441353032
222,adam,5e-05,-0.017295091063715518,-0.017300126375630498,0.0,0.0,0.0,0.0,2.9003713564179634e-06,7.834820046070945e-07,0.0,0.0,1.3518706154513893e-06,0.0,-0.017294282093644142,-0.01732761412858963,0.0,0.0,0.0,0.0,4.364551841717912e-06,2.0738034436362796e-06,0.0,0.0,2.689391294552479e-05,0.0,1,0,0,-0.017658494412899017,-0.017658494412899017,1.0178153274101904
223,adam,5e-05,-0.017371533787809312,-0.01737655501347035,0.0,0.0,0.0,0.0,2.687769089959602e-06,1.0038637885401158e-06,0.0,0.0,1.3297510577103822e-06,0.0,-0.017374299466609955,-0.01740463636815548,0.0,0.0,0.0,0.0,4.157888270128751e-06,9.141546115642996e-07,0.0,0.0,2.5264365831390023e-05,0.0,1,0,0,-0.017737768590450287,-0.017737768590450287,1.0178960170814313
224,adam,5e-05,-0.01744862657506019,-0.017453026957809925,0.0,0.0,0.0,0.0,2.3306275593881765e-06,7.3490881646876e-07,0.0,0.0,1.3346772753664027e-06,0.0,-0.01744990423321724,-0.017480982467532158,0.0,0.0,0.0,0.0,4.3019094846386e-06,4.9097970986622386e-06,0.0,0.0,2.1865236703888513e-05,0.0,1,0,0,-0.017817042768001556,-0.017817042768001556,1.0179767131495332
225,adam,5e-05,-0.017523966380394995,-0.01752961869351566,0.0,0.0,0.0,0.0,2.892103466933804e-06,1.4289178125181934e-06,0.0,0.0,1.3311248601155512e-06,0.0,-0.017522605136036873,-0.017556460574269295,0.0,0.0,0.0,0.0,3.787534524235525e-06,6.94521588684438e-07,0.0,0.0,2.9374597943387926e-05,0.0,1,0,0,-0.017896316945552826,-0.017896316945552826,1.018057415615003
226,adam,5e-05,-0.017600680352188647,-0.0176060541998595,0.0,0.0,0.0,0.0,2.8570171650699194e-06,1.1478574180046053e-06,0.0,0.0,1.3691356812728372e-06,0.0,-0.01760789379477501,-0.017635352909564972,0.0,0.0,0.0,0.0,4.89683952764608e-06,4.756789451221266e-07,0.0,0.0,2.208792466262821e-05,0.0,1,0,0,-0.017975591123104095,-0.017975591123104095,1.018138124478348
227,adam,5e-05,-0.017676913645118475,-0.01768248970620334,0.0,0.0,0.0,0.0,3.053056616408867e-06,1.1515941231721172e-06,0.0,0.0,1.3712412858524203e-06,0.0,-0.017673732712864876,-0.017709903419017792,0.0,0.0,0.0,0.0,4.327878741605673e-06,1.6308057411151822e-06,0.0,0.0,3.0211165721993893e-05,0.0,1,0,0,-0.018054865300655365,-0.018054865300655365,1.0182188397400753
228,adam,5e-05,-0.017753586289472878,-0.017758955364115536,0.0,0.0,0.0,0.0,2.6746366970087365e-06,1.319697206625392e-06,0.0,0.0,1.3751145857554548e-06,0.0,-0.017749382182955742,-0.017786813899874687,0.0,0.0,0.0,0.0,4.128961336391512e-06,1.0548292266321369e-06,0.0,0.0,3.224744796170853e-05,0.0,1,0,0,-0.018134139478206635,-0.018134139478206635,1.0182995614006922
229,adam,5e-05,-0.017828745301812887,-0.01783517119474709,0.0,0.0,0.0,0.0,2.999400976477773e-06,1.9383513674142705e-06,0.0,0.0,1.4878998939593657e-06,0.0,-0.017826534807682037,-0.01786353997886181,0.0,0.0,0.0,0.0,5.394502295530401e-06,2.5521765110170236e-06,0.0,0.0,2.9059061489533633e-05,0.0,1,0,0,-0.018213413655757904,-0.018213413655757904,1.0183802894607061
230,adam,5e-05,-0.017905279411934316,-0.0179115638602525,0.0,0.0,0.0,0.0,2.6919046689499737e-06,2.1464452135688816e-06,0.0,0.0,1.4463896320648928e-06,0.0,-0.01790274679660797,-0.01793973334133625,0.0,0.0,0.0,0.0,3.898383511113934e-06,1.0676478723326e-06,0.0,0.0,3.2021431252360344e-05,0.0,1,0,0,-0.018292687833309174,-0.018292687833309174,1.0184610239206242
231,adam,5e-05,-0.01798316789790988,-0.017988021369092166,0.0,0.0,0.0,0.0,2.3767063268564925e-06,1.2421552639807487e-06,0.0,0.0,1.2342456727765239e-06,0.0,-0.017981331795454025,-0.01801651157438755,0.0,0.0,0.0,0.0,3.629429784268723e-06,5.725260052713566e-07,0.0,0.0,3.0976989364717156e-05,0.0,1,0,0,-0.018371962010860443,-0.018371962010860443,1.0185417647809538
232,adam,5e-05,-0.018059954745694995,-0.018064340576529503,0.0,0.0,0.0,0.0,2.5223600488288866e-06,4.056045748157544e-07,0.0,0.0,1.4576684783662586e-06,0.0,-0.01806631311774254,-0.01809263415634632,0.0,0.0,0.0,0.0,4.342591637396254e-06,2.459972847645986e-07,0.0,0.0,2.1733505491283722e-05,0.0,1,0,0,-0.018451236188411713,-0.018451236188411713,1.0186225120422026
233,adam,5e-05,-0.01813616114668548,-0.01814063882920891,0.0,0.0,0.0,0.0,2.651397263520039e-06,4.3025721474521106e-07,0.0,0.0,1.3961222506964077e-06,0.0,-0.018141552805900574,-0.018170280382037163,0.0,0.0,0.0,0.0,3.932476374757243e-06,5.319755587152031e-07,0.0,0.0,2.4262988517875783e-05,0.0,1,0,0,-0.018530510365962982,-0.018530510365962982,1.0187032657048778
234,adam,5e-05,-0.01821209187619388,-0.018216783762909472,0.0,0.0,0.0,0.0,2.6264723516078448e-06,6.808875294694872e-07,0.0,0.0,1.3839885255606532e-06,0.0,-0.01821405068039894,-0.018244314938783646,0.0,0.0,0.0,0.0,4.221437393425731e-06,3.6511741541289666e-07,0.0,0.0,2.5678564270492643e-05,0.0,1,0,0,-0.01860978454351425,-0.01860978454351425,1.018784025769487
235,adam,5e-05,-0.01828749943524599,-0.01829322997946292,0.0,0.0,0.0,0.0,3.2732905168586512e-06,1.1106182684628152e-06,0.0,0.0,1.3464504746707462e-06,0.0,-0.018281811848282814,-0.018319271504878998,0.0,0.0,0.0,0.0,7.185728463809937e-06,4.709990264473163e-07,0.0,0.0,2.980286444653757e-05,0.0,1,0,0,-0.01868905872106552,-0.01868905872106552,1.0188647922365375
236,adam,5e-05,-0.018364484305493534,-0.018369862344115973,0.0,0.0,0.0,0.0,3.746364882317721e-06,3.816740088424808e-07,0.0,0.0,1.2500172932305986e-06,0.0,-0.018360324203968048,-0.018398726359009743,0.0,0.0,0.0,0.0,6.702407063130522e-06,5.233219440015091e-07,0.0,0.0,3.117685628239997e-05,0.0,1,0,0,-0.01876833289861679,-0.01876833289861679,1.018945565106537
237,adam,5e-05,-0.01843856566119939,-0.01844589225947857,0.0,0.0,0.0,0.0,3.5610431154964317e-06,2.3677377924968823e-06,0.0,0.0,1.39790356357139e-06,0.0,-0.018433518707752228,-0.018472101539373398,0.0,0.0,0.0,0.0,5.589038664766122e-06,2.1425830709631555e-06,0.0,0.0,3.085034040850587e-05,0.0,1,0,0,-0.01884760707616806,-0.01884760707616806,1.0190263443799934
238,adam,5e-05,-0.01851619128137827,-0.018522226600907743,0.0,0.0,0.0,0.0,2.9880329464049282e-06,1.673156081238858e-06,0.0,0.0,1.3740355306879337e-06,0.0,-0.01852285861968994,-0.018552545458078384,0.0,0.0,0.0,0.0,4.439620170160197e-06,1.2089856227248674e-06,0.0,0.0,2.403796861472074e-05,0.0,1,0,0,-0.01892685890197754,-0.01892685890197754,1.0191071072785947
239,adam,5e-05,-0.018592815729789436,-0.018598514492623508,0.0,0.0,0.0,0.0,2.7405322811091537e-06,1.6199196064548005e-06,0.0,0.0,1.3386839512463666e-06,0.0,-0.01859295554459095,-0.018627090379595757,0.0,0.0,0.0,0.0,4.41234624304343e-06,2.8238387130841147e-06,0.0,0.0,2.6899173462879844e-05,0.0,1,0,0,-0.01900610327720642,-0.01900610327720642,1.0191878689845155
240,adam,5e-05,-0.01866855996195227,-0.018674771185033023,0.0,0.0,0.0,0.0,2.7613737358933577e-06,2.1425131340180315e-06,0.0,0.0,1.3070069009302188e-06,0.0,-0.01866975799202919,-0.018703151494264603,0.0,0.0,0.0,0.0,4.770115083374549e-06,2.8695471883111168e-06,0.0,0.0,2.5752538931556046e-05,0.0,1,0,0,-0.019085347652435303,-0.019085347652435303,1.0192686370906008
241,adam,5e-05,-0.01874526950996369,-0.018751068622805178,0.0,0.0,0.0,0.0,2.744673693655386e-06,1.5483960122963936e-06,0.0,0.0,1.5061927172155265e-06,0.0,-0.018743237480521202,-0.018776003271341324,0.0,0.0,0.0,0.0,5.135651008458808e-06,3.0398680337384576e-06,0.0,0.0,2.4590035536675714e-05,0.0,1,0,0,-0.019164592027664185,-0.019164592027664185,1.0193494115973578
242,adam,5e-05,-0.018821889767423272,-0.018827124731615186,0.0,0.0,0.0,0.0,2.783905038938883e-06,1.1524998715373158e-06,0.0,0.0,1.2980777910343022e-06,0.0,-0.018824005499482155,-0.018855266273021698,0.0,0.0,0.0,0.0,4.839121629629517e-06,8.014040417947399e-07,0.0,0.0,2.562080044299364e-05,0.0,1,0,0,-0.019243836402893066,-0.019243836402893066,1.0194301925052938
243,adam,5e-05,-0.018899235408753157,-0.018903476186096668,0.0,0.0,0.0,0.0,2.4697956249042363e-06,4.7200129760227583e-07,0.0,0.0,1.299018499878457e-06,0.0,-0.01890259049832821,-0.018931947648525238,0.0,0.0,0.0,0.0,3.929097601940157e-06,4.611649160324305e-07,0.0,0.0,2.49668191827368e-05,0.0,1,0,0,-0.019323080778121948,-0.019323080778121948,1.019510979814916
244,adam,5e-05,-0.018974600709043443,-0.018979681539349258,0.0,0.0,0.0,0.0,2.6688800858210016e-06,1.143393610014698e-06,0.0,0.0,1.2683915322497796e-06,0.0,-0.01897432655096054,-0.01900930516421795,0.0,0.0,0.0,0.0,5.689174940926023e-06,1.947005330293905e-06,0.0,0.0,2.7343419787939638e-05,0.0,1,0,0,-0.01940232515335083,-0.01940232515335083,1.0195917735267317
245,adam,5e-05,-0.019051082781516016,-0.019055887823924422,0.0,0.0,0.0,0.0,2.9362813407374233e-06,6.256748941169121e-07,0.0,0.0,1.2427400619685613e-06,0.0,-0.019053248688578606,-0.019084423780441284,0.0,0.0,0.0,0.0,4.004512902611168e-06,4.184373096904892e-07,0.0,0.0,2.6752079065772705e-05,0.0,1,0,0,-0.019481569528579712,-0.019481569528579712,1.0196725736412484
246,adam,5e-05,-0.01912785100284964,-0.019132181303575635,0.0,0.0,0.0,0.0,2.4401698581755227e-06,6.960650642540145e-07,0.0,0.0,1.194066165055574e-06,0.0,-0.01912936381995678,-0.019160255789756775,0.0,0.0,0.0,0.0,4.436998096934985e-06,5.462384251586627e-07,0.0,0.0,2.590935218904633e-05,0.0,1,0,0,-0.019560813903808594,-0.019560813903808594,1.0197533801589733
247,adam,5e-05,-0.01920423610135913,-0.019208365119993687,0.0,0.0,0.0,0.0,2.364976111834949e-06,5.203648321128185e-07,0.0,0.0,1.2437468868142787e-06,0.0,-0.019203178584575653,-0.019237032160162926,0.0,0.0,0.0,0.0,3.692491191031877e-06,3.986732508565183e-07,0.0,0.0,2.9763408747385256e-05,0.0,1,0,0,-0.019640058279037476,-0.019640058279037476,1.019834193080414
248,adam,5e-05,-0.019279153551906347,-0.019284289912320673,0.0,0.0,0.0,0.0,2.4744457789438457e-06,1.2825255346626818e-06,0.0,0.0,1.3794147264434287e-06,0.0,-0.019279561936855316,-0.019310979172587395,0.0,0.0,0.0,0.0,3.822866801783675e-06,1.7297659269388532e-06,0.0,0.0,2.586410664662253e-05,0.0,1,0,0,-0.019719302654266357,-0.019719302654266357,1.019915012406078
249,adam,5e-05,-0.019354335265234113,-0.019359909114427865,0.0,0.0,0.0,0.0,2.652062093488894e-06,1.4411175222051043e-06,0.0,0.0,1.4800876968479315e-06,0.0,-0.01935209147632122,-0.019388047978281975,0.0,0.0,0.0,0.0,5.000324108550558e-06,5.970846814307151e-06,0.0,0.0,2.498374306014739e-05,0.0,1,0,0,-0.01979854702949524,-0.01979854702949524,1.0199958381364727
250,adam,5e-05,-0.019428704399615526,-0.019435818190686405,0.0,0.0,0.0,0.0,3.3799020684455172e-06,2.144042367646648e-06,0.0,0.0,1.5896163567674648e-06,0.0,-0.019436929374933243,-0.01946410723030567,0.0,0.0,0.0,0.0,7.762298082525376e-06,7.581339787066099e-07,0.0,0.0,1.8657783584785648e-05,0.0,1,0,0,-0.01987779140472412,-0.01987779140472412,1.0200766702721056
251,adam,5e-05,-0.019506278447806835,-0.019511983380652964,0.0,0.0,0.0,0.0,3.228192753113035e-06,8.645894791214914e-07,0.0,0.0,1.6125165771541106e-06,0.0,-0.019503984600305557,-0.019539901986718178,0.0,0.0,0.0,0.0,5.714649432775332e-06,6.754586934221152e-07,0.0,0.0,2.952727118099574e-05,0.0,1,0,0,-0.019957035779953003,-0.019957035779953003,1.0201575088134844
252,adam,5e-05,-0.01958345843013376,-0.019588471273891628,0.0,0.0,0.0,0.0,2.687451633676119e-06,1.123981522965778e-06,0.0,0.0,1.2014153867312416e-06,0.0,-0.019586050882935524,-0.019617076963186264,0.0,0.0,0.0,0.0,4.697238182416186e-06,3.6967099958928884e-07,0.0,0.0,2.5959550839615986e-05,0.0,1,0,0,-0.020036280155181885,-0.020036280155181885,1.0202383537611166
