region_source,tau,moneyness,v,rho,kappa,gamma,bar_v,r,ref_price,ref_delta,ref_gamma,ref_vega,ref_theta,ref_rho
full_grid,1.0025,1.1466666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.03277009627157945,-0.17183564703305243,0.954494716419453,0.33542332306517464,-0.028867718530665713,-0.23038282563165358
full_grid,1.069,1.1466666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.03466271544050625,-0.17526319968143245,0.9427687180261293,0.3349250998480714,-0.028063769286690673,-0.251889736132739
full_grid,1.1355,1.1466666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.03650390650252855,-0.17842606069106526,0.9314302328751198,0.3336887060047705,-0.027319798548694367,-0.2737680538958156
full_grid,1.202,1.1466666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.038297425801894436,-0.18135702943086707,0.9204559004881414,0.331869049471084,-0.026628959912828584,-0.2959966904315783
full_grid,1.2685,1.1466666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.040046601678940474,-0.18408280435650282,0.9098222162015257,0.32959287751338595,-0.02598522238681554,-0.31855614369713914
full_grid,1.335,1.1466666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.04175438719795499,-0.18662541576091973,0.8995071042599863,0.3269638084448704,-0.025383319216390424,-0.3414282933560857
full_grid,1.4015,1.1466666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.043423408542372144,-0.18900327572454878,0.8894905274027187,0.32406644282776986,-0.02481867271836412,-0.3645962513361891
full_grid,1.468,1.1466666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.045056008129824354,-0.1912319563365359,0.8797546021924068,0.32096973402821427,-0.024287312690764437,-0.3880442469155816
full_grid,1.5345,1.1466666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.046654282349448795,-0.1933247729501727,0.8702834770244325,0.3177297578749092,-0.023785797258488454,-0.4117575337574353
full_grid,1.601,1.1466666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.0482201142387535,-0.1952932260999961,0.8610631112875562,0.31439199205709145,-0.023311140255102114,-0.43572231128029926
full_grid,1.6675,1.1466666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.04975520159587399,-0.19714733993101108,0.8520810280788886,0.31099319400703584,-0.02286074667635811,-0.4599256557652087
full_grid,1.734,1.1466666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.05126108107552818,-0.19889592411751977,0.8433260762611177,0.3075629490973396,-0.022432356397216375,-0.4843554584263128
full_grid,1.8005,1.1466666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.052739148804886504,-0.20054677868064852,0.834788217645182,0.30412494764751447,-0.022023995679398584,-0.5090003687731679
full_grid,1.867,1.1466666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.05419067801295885,-0.20210685579507226,0.8264583444364737,0.3006980385712597,-0.021633935705713044,-0.5338497422524386
full_grid,1.9335,1.1466666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.055616834112550584,-0.20358238890378122,0.8183281266810138,0.2972970988867986,-0.021260657288249322,-0.5588935915474114
full_grid,2.0,1.1466666666666667,0.04,-0.7,2.0,0.3,0.04,0.01,0.05701868761723783,-0.20497899676166753,0.8103898869476409,0.29393375131658606,-0.020902820912861168,-0.5841225411412327
full_grid,0.005,1.16,0.04,-0.7,2.0,0.3,0.04,0.01,-6.0336148216988406e-05,-0.021709646134003058,1.1460361013087415,0.0029668620816672812,-0.016540064199581678,-0.00012561426683613004
full_grid,0.07150000000000001,1.16,0.04,-0.7,2.0,0.3,0.04,0.01,0.00018843840113036414,-0.006525853963181727,0.2181657059501001,0.013278498930908877,-0.010469624613661585,-0.0005547276733870871
full_grid,0.138,1.16,0.04,-0.7,2.0,0.3,0.04,0.01,0.0015181623105349207,-0.03076965509748364,0.6019579738431027,0.06638273477255052,-0.027682007168121324,-0.005135112786858992
full_grid,0.20450000000000002,1.16,0.04,-0.7,2.0,0.3,0.04,0.01,0.0036476909671832036,-0.05466712431969112,0.7961139626522655,0.12215769453062175,-0.03516241126358831,-0.013714088033906113
full_grid,0.271,1.16,0.04,-0.7,2.0,0.3,0.04,0.01,0.006086659321701604,-0.07416455377858266,0.8859476909761206,0.16918549875653288,-0.037662982276100876,-0.024963853802016156
full_grid,0.3375,1.16,0.04,-0.7,2.0,0.3,0.04,0.01,0.008609777778220695,-0.08977697763030235,0.9265142301603309,0.20698505301066517,-0.03798997062966579,-0.03805348674241299
full_grid,0.404,1.16,0.04,-0.7,2.0,0.3,0.04,0.01,0.011118739711188375,-0.10243692236890634,0.9429172849703171,0.2369201806729886,-0.037367772577583114,-0.052498010142284224
full_grid,0.47050000000000003,1.16,0.04,-0.7,2.0,0.3,0.04,0.01,0.013571021940979255,-0.11289820966728747,0.9469593143297441,0.2604386181889988,-0.03634550544348376,-0.06800275069544298
full_grid,0.537,1.16,0.04,-0.7,2.0,0.3,0.04,0.01,0.015949612049410367,-0.12170867099731009,0.9445045845737301,0.27876382908787023,-0.03518013496095202,-0.0843797070081782
full_grid,0.6035,1.16,0.04,-0.7,2.0,0.3,0.04,0.01,0.018249576546469637,-0.12925954095065761,0.9386019524463816,0.2928825001908444,-0.03399453781389799,-0.10150305368371171
full_grid,0.67,1.16,0.04,-0.7,2.0,0.3,0.04,0.01,0.020471746548883063,-0.1358316689373833,0.9308880077222463,0.3035855964289149,-0.03284675761558548,-0.11928444328588628
full_grid,0.7365,1.16,0.04,-0.7,2.0,0.3,0.04,0.01,0.022619611753325053,-0.14162910377166837,0.9222592830798488,0.3115102771824594,-0.0317623538587318,-0.1376587525726114
full_grid,0.803,1.16,0.04,-0.7,2.0,0.3,0.04,0.01,0.02469775008334152,-0.1468022169612666,0.9132121717421793,0.3171732603621029,-0.03075033783577316,-0.15657562237200429
full_grid,0.8695,1.16,0.04,-0.7,2.0,0.3,0.04,0.01,0.026711028100303902,-0.1514634839331761,0.9040220879401755,0.32099600719712384,-0.029811339589264456,-0.17599433809789466
full_grid,0.936,1.16,0.04,-0.7,2.0,0.3,0.04,0.01,0.02866420143074555,-0.15569830779603588,0.8948407977497608,0.3233237210205391,-0.028941902561489652,-0.19588068721180163
full_grid,1.0025,1.16,0.04,-0.7,2.0,0.3,0.04,0.01,0.030561726930572353,-0.15957251278708418,0.8857504332512205,0.3244399140220583,-0.028136769474892534,-0.21620500636799922
full_grid,1.069,1.16,0.04,-0.7,2.0,0.3,0.04,0.01,0.03240768755800383,-0.16313758780843357,0.8767938982590113,0.3245777958370103,-0.027390095554877696,-0.23694095238547574
full_grid,1.1355,1.16,0.04,-0.7,2.0,0.3,0.04,0.01,0.03420577658249102,-0.16643439597050258,0.8679921302978064,0.323929332616432,-0.02669607804474064,-0.2580647169938455
full_grid,1.202,1.16,0.04,-0.7,2.0,0.3,0.04,0.01,0.0359593119407553,-0.16949582757538295,0.8593539334360591,0.32265255032718765,-0.026049265119293466,-0.2795545152576946
full_grid,1.2685,1.16,0.04,-0.7,2.0,0.3,0.04,0.01,0.037671264700258056,-0.172348717856054,0.8508815691975622,0.32087747952206735,-0.025444688879192642,-0.301390243648747
full_grid,1.335,1.16,0.04,-0.7,2.0,0.3,0.04,0.01,0.039344292872685815,-0.1750152478681002,0.8425739113178579,0.318711026226019,-0.024877903147584642,-0.3235532438335753
full_grid,1.4015,1.16,0.04,-0.7,2.0,0.3,0.04,0.01,0.04098077589942861,-0.1775139784557993,0.8344281991643538,0.3162409803163899,-0.02434497145196014,-0.34602613275778005
full_grid,1.468,1.16,0.04,-0.7,2.0,0.3,0.04,0.01,0.042582847426397064,-0.17986062121250723,0.8264409874383776,0.3135393233858056,-0.023842430716586656,-0.3687926746723045
full_grid,1.5345,1.16,0.04,-0.7,2.0,0.3,0.04,0.01,0.044152425272721785,-0.18206861915063588,0.8186086387786462,0.31066496335730975,-0.02336724490124831,-0.39183768004150576
full_grid,1.601,1.16,0.04,-0.7,2.0,0.3,0.04,0.01,0.045691238209879526,-0.18414958842909113,0.8109275604620305,0.3076659976841175,-0.022916756360139776,-0.4151469220209878
full_grid,1.6675,1.16,0.04,-0.7,2.0,0.3,0.04,0.01,0.04720084955020798,-0.18611365772017274,0.8033943016093548,0.30458158764944054,-0.02248863899076315,-0.4387070647531024
full_grid,1.734,1.16,0.04,-0.7,2.0,0.3,0.04,0.01,0.048682677737554636,-0.18796973150320506,0.7960055776944888,0.3014435111943642,-0.022080855129807026,-0.46250559993172624
full_grid,1.8005,1.16,0.04,-0.7,2.0,0.3,0.04,0.01,0.05013801421958031,-0.18972569633285707,0.7887582601141938,0.2982774496740678,-0.021691616963798344,-0.4865307894492328
full_grid,1.867,1.16,0.04,-0.7,2.0,0.3,0.04,0.01,0.05156803890837325,-0.19138858399685565,0.7816493516270704,0.29510405421824537,-0.021319352570556782,-0.5107716127756026
full_grid,1.9335,1.16,0.04,-0.7,2.0,0.3,0.04,0.01,0.05297383353117702,-0.19296470180846037,0.7746759586515939,0.2919398294359159,-0.020962676367663607,-0.535217718230653
full_grid,2.0,1.16,0.04,-0.7,2.0,0.3,0.04,0.01,0.054356393152067306,-0.19445973763567825,0.7678352658022471,0.2887978656902428,-0.020620363583881165,-0.5598593776189087
full_grid,0.005,1.1733333333333333,0.04,-0.7,2.0,0.3,0.04,0.01,-0.0001371261017353298,0.013496333788311832,2.5587450326243246,0.00920306349131804,-0.07692763272356794,7.986412206676795e-05
full_grid,0.07150000000000001,1.1733333333333333,0.04,-0.7,2.0,0.3,0.04,0.01,0.00011832810046852327,-0.0041598715696222754,0.14184768949231863,0.008992138555835527,-0.007227188964594936,-0.00035744595139768076
full_grid,0.138,1.1733333333333333,0.04,-0.7,2.0,0.3,0.04,0.01,0.0011572535570364417,-0.02366121014165845,0.46931549619732493,0.053909494982952166,-0.02290057573511136,-0.003990924137008328
full_grid,0.20450000000000002,1.1733333333333333,0.04,-0.7,2.0,0.3,0.04,0.01,0.00298540755408494,-0.044974337896779515,0.6615381591203207,0.1057415462493263,-0.03098176939239226,-0.011401958308682819
full_grid,0.271,1.1733333333333333,0.04,-0.7,2.0,0.3,0.04,0.01,0.005172708362754075,-0.06320655607368286,0.7606089974254484,0.1513205969928091,-0.03425976846105311,-0.02149980328957557
full_grid,0.3375,1.1733333333333333,0.04,-0.7,2.0,0.3,0.04,0.01,0.007491596748884999,-0.07820585368381816,0.8114399193095343,0.18887009723318737,-0.03522375112393898,-0.03349793196154088
full_grid,0.404,1.1733333333333333,0.04,-0.7,2.0,0.3,0.04,0.01,0.009833506600668507,-0.0905833443037396,0.8370176759188999,0.21913992403922133,-0.03508720694681261,-0.046911657422490816
full_grid,0.47050000000000003,1.1733333333333333,0.04,-0.7,2.0,0.3,0.04,0.01,0.012146908095252762,-0.10093681100888119,0.848873189642477,0.24328211003927347,-0.034432349324563634,-0.061437623232306005
full_grid,0.537,1.1733333333333333,0.04,-0.7,2.0,0.3,0.04,0.01,0.014408012023460537,-0.10973460445177885,0.8530231009313232,0.2623692637111168,-0.03354762459333264,-0.07687868202957526
full_grid,0.6035,1.1733333333333333,0.04,-0.7,2.0,0.3,0.04,0.01,0.016606947066320488,-0.11732567452737874,0.852737146605369,0.27730668894007615,-0.032579661185855334,-0.0931013848585246
full_grid,0.67,1.1733333333333333,0.04,-0.7,2.0,0.3,0.04,0.01,0.018740951733859812,-0.1239676190456992,0.8498518462299236,0.28883949281313237,-0.03160350787617621,-0.11001151524747832
full_grid,0.7365,1.1733333333333333,0.04,-0.7,2.0,0.3,0.04,0.01,0.020810879959922923,-0.12985139494454823,0.8454252582612414,0.29757835833467916,-0.030656777716800226,-0.12753959454576402
full_grid,0.803,1.1733333333333333,0.04,-0.7,2.0,0.3,0.04,0.01,0.02281935281866898,-0.1351198797143851,0.8400791313522342,0.3040247497184936,-0.029757055479099376,-0.1456320893818891
full_grid,0.8695,1.1733333333333333,0.04,-0.7,2.0,0.3,0.04,0.01,0.024769764700258823,-0.13988121055187208,0.8341847992147828,0.30859169609542847,-0.0289111201069902,-0.16424598649470268
full_grid,0.936,1.1733333333333333,0.04,-0.7,2.0,0.3,0.04,0.01,0.026665748306116788,-0.14421826041848562,0.8279672694907205,0.3116202565838244,-0.02811996988291504,-0.18334540273652278
full_grid,1.0025,1.1733333333333333,0.04,-0.7,2.0,0.3,0.04,0.01,0.028510891887849277,-0.14819537092849977,0.8215648509533753,0.313392540618581,-0.02738161024842168,-0.20289944409506577
full_grid,1.069,1.1733333333333333,0.04,-0.7,2.0,0.3,0.04,0.01,0.03030859704993727,-0.15186315970419584,0.815063903051453,0.3141421078606318,-0.02669261286961245,-0.22288083904229072
full_grid,1.1355,1.1733333333333333,0.04,-0.7,2.0,0.3,0.04,0.01,0.03206201513650453,-0.15526197692743815,0.8085193523387488,0.3140623744266987,-0.026048985011749598,-0.24326505528746534
full_grid,1.202,1.1733333333333333,0.04,-0.7,2.0,0.3,0.04,0.01,0.03377402716425648,-0.15842441048870082,0.8019669259697699,0.3133134769028181,-0.025446646149194334,-0.26402971990280766
full_grid,1.2685,1.1733333333333333,0.04,-0.7,2.0,0.3,0.04,0.01,0.035447247268342585,-0.16137711698115564,0.7954305016808667,0.31202791937411223,-0.024881679212759654,-0.28515423068485823
full_grid,1.335,1.1733333333333333,0.04,-0.7,2.0,0.3,0.04,0.01,0.037084038157949806,-0.16414217163363798,0.7889265497271745,0.31031524307568137,-0.02435045250512498,-0.3066194885877933
full_grid,1.4015,1.1733333333333333,0.04,-0.7,2.0,0.3,0.04,0.01,0.038686532000817175,-0.16673807239191485,0.782466830184708,0.3082659004567069,-0.023849668044720208,-0.32840770718900747
full_grid,1.468,1.1733333333333333,0.04,-0.7,2.0,0.3,0.04,0.01,0.04025665302459269,-0.1691804934326171,0.7760600379858924,0.3059544755072253,-0.023376368949164616,-0.35050227148809143
full_grid,1.5345,1.1733333333333333,0.04,-0.7,2.0,0.3,0.04,0.01,0.04179613980303343,-0.17148285572282163,0.7697128110747076,0.30344236358010757,-0.022927924969632776,-0.372887628599581
full_grid,1.601,1.1733333333333333,0.04,-0.7,2.0,0.3,0.04,0.01,0.043306566178401895,-0.17365676294627963,0.7634303523944501,0.3007800026163979,-0.02250200733148812,-0.3955491993579614
full_grid,1.6675,1.1733333333333333,0.04,-0.7,2.0,0.3,0.04,0.01,0.04478936034271741,-0.17571233758018867,0.757216817650554,0.29800873122156757,-0.022096559314866926,-0.41847330392503945
full_grid,1.734,1.1733333333333333,0.04,-0.7,2.0,0.3,0.04,0.01,0.046245821926852004,-0.17765848234326054,0.7510755611360138,0.29516233597518793,-0.021709766197614517,-0.4416470970574653
full_grid,1.8005,1.1733333333333333,0.04,-0.7,2.0,0.3,0.04,0.01,0.04767713712693411,-0.17950308543358917,0.7450092956897096,0.2922683397776068,-0.021340026510801323,-0.46505851030957346
full_grid,1.867,1.1733333333333333,0.04,-0.7,2.0,0.3,0.04,0.01,0.049084391991452536,-0.1812531831029185,0.7390202007940179,0.28934907435704826,-0.020985925568734406,-0.4886961994624035
full_grid,1.9335,1.1733333333333333,0.04,-0.7,2.0,0.3,0.04,0.01,0.05046858403552634,-0.18291508960065272,0.7331099993538821,0.28642257287945944,-0.020646211659283167,-0.5125494961043153
full_grid,2.0,1.1733333333333333,0.04,-0.7,2.0,0.3,0.04,0.01,0.05183063236251173,-0.18449450197025186,0.7272800154858254,0.28350331263399,-0.02031977495295847,-0.5366083626818818
full_grid,0.005,1.1866666666666665,0.04,-0.7,2.0,0.3,0.04,0.01,0.0001299224802984167,0.014970085273498412,-2.365072397911753,-0.007619110925100522,0.0552731869456695,8.817289355460018e-05
full_grid,0.07150000000000001,1.1866666666666665,0.04,-0.7,2.0,0.3,0.04,0.01,7.381344804202605e-05,-0.0026295337024208054,0.09121940163334585,0.006017070861615292,-0.004925801268345529,-0.0002283848310730835
full_grid,0.138,1.1866666666666665,0.04,-0.7,2.0,0.3,0.04,0.01,0.000880183139537527,-0.018133186645925115,0.3640067992252556,0.04350836349679266,-0.01881303904217759,-0.0030909559183928403
full_grid,0.20450000000000002,1.1866666666666665,0.04,-0.7,2.0,0.3,0.04,0.01,0.0024410416389114564,-0.036932882598365024,0.5479422317125877,0.09114293682958485,-0.027162873082683597,-0.00946181874491131
full_grid,0.271,1.1866666666666665,0.04,-0.7,2.0,0.3,0.04,0.01,0.0043942178525695486,-0.05380932440522934,0.6515435222055928,0.13490071965764816,-0.031042035567385606,-0.018495194309109286
full_grid,0.3375,1.1866666666666665,0.04,-0.7,2.0,0.3,0.04,0.01,0.00651786606257887,-0.06808027335966427,0.709484191713865,0.17187911352667706,-0.03255213468537839,-0.029465929276665748
full_grid,0.404,1.1866666666666665,0.04,-0.7,2.0,0.3,0.04,0.01,0.008697238837811039,-0.08006779072969572,0.7420660401191688,0.2022287861124885,-0.03285270662082615,-0.04189925093683494
full_grid,0.47050000000000003,1.1866666666666665,0.04,-0.7,2.0,0.3,0.04,0.01,0.010873844157979207,-0.09021985689567125,0.7601766793711349,0.22679474481888762,-0.03253838139479948,-0.05548829564403318
full_grid,0.537,1.1866666666666665,0.04,-0.7,2.0,0.3,0.04,0.01,0.01301818239338215,-0.09892483626813375,0.769765220009667,0.24648607115636567,-0.031918992912125084,-0.07002962660875156
full_grid,0.6035,1.1866666666666665,0.04,-0.7,2.0,0.3,0.04,0.01,0.015116023734997541,-0.10648735484316085,0.7741907493709901,0.2621167144052554,-0.03115976176030002,-0.08538379445285005
full_grid,0.67,1.1866666666666665,0.04,-0.7,2.0,0.3,0.04,0.01,0.017161339378596763,-0.11313964817442279,0.775408707770219,0.27437858768484813,-0.030349986097164043,-0.10145166032553787
full_grid,0.7365,1.1866666666666665,0.04,-0.7,2.0,0.3,0.04,0.01,0.019152534832529544,-0.11905777876694168,0.7745872486783414,0.2838505137326286,-0.02953780791892527,-0.1181599593908893
full_grid,0.803,1.1866666666666665,0.04,-0.7,2.0,0.3,0.04,0.01,0.02109038435662247,-0.12437568757035167,0.7724398622946023,0.29101468093132765,-0.02874851906493961,-0.13545234215290547
full_grid,0.8695,1.1866666666666665,0.04,-0.7,2.0,0.3,0.04,0.01,0.022976875849846867,-0.12919604823310438,0.7694112018569399,0.296272614641665,-0.02799454496721352,-0.15328373742534707
full_grid,0.936,1.1866666666666665,0.04,-0.7,2.0,0.3,0.04,0.01,0.024814558858279656,-0.1335983331363625,0.765783885731639,0.2999588373820805,-0.027281042884789455,-0.17161676767257006
full_grid,1.0025,1.1866666666666665,0.04,-0.7,2.0,0.3,0.04,0.01,0.026606177452662028,-0.13764472771958758,0.7617412768485803,0.30235216388207287,-0.026609104619798138,-0.19041944914910625
full_grid,1.069,1.1866666666666665,0.04,-0.7,2.0,0.3,0.04,0.01,0.028354467115919935,-0.1413844541483893,0.7574050494181401,0.3036849912101446,-0.02597761208465872,-0.2096637033753439
full_grid,1.1355,1.1866666666666665,0.04,-0.7,2.0,0.3,0.04,0.01,0.030062046940858678,-0.1448569380388549,0.7528579957399173,0.30415096705099065,-0.02538431802754504,-0.22932438403118005
full_grid,1.202,1.1866666666666665,0.04,-0.7,2.0,0.3,0.04,0.01,0.031731367305666835,-0.14809413796820647,0.7481580408958584,0.3039113522865625,-0.024826473623330403,-0.24937863272224847
full_grid,1.2685,1.1866666666666665,0.04,-0.7,2.0,0.3,0.04,0.01,0.03336468960283001,-0.15112226901578596,0.7433469466133813,0.3031003233875157,-0.02430118806295844,-0.26980544534706596
full_grid,1.335,1.1866666666666665,0.04,-0.7,2.0,0.3,0.04,0.01,0.03496408412250518,-0.15396308640359702,0.738455770329058,0.3018294045291975,-0.023805628661084526,-0.2905853737841231
full_grid,1.4015,1.1866666666666665,0.04,-0.7,2.0,0.3,0.04,0.01,0.03653143781287449,-0.156634848350529,0.7335083227597359,0.30019117873646006,-0.02333712599601861,-0.31170031485115324
full_grid,1.468,1.1866666666666665,0.04,-0.7,2.0,0.3,0.04,0.01,0.03806846699860189,-0.15915304373182193,0.7285233807766933,0.29826239786733066,-0.022893222829463697,-0.3331333558159477
full_grid,1.5345,1.1866666666666665,0.04,-0.7,2.0,0.3,0.04,0.01,0.039576732162421746,-0.16153094626706543,0.7235161206279965,0.29610658931999756,-0.022471690231356898,-0.354868656798786
full_grid,1.601,1.1866666666666665,0.04,-0.7,2.0,0.3,0.04,0.01,0.04105765312040677,-0.1637800399531094,0.7184990595523755,0.293776240497861,-0.02207052511102759,-0.3768913574841526
full_grid,1.6675,1.1866666666666665,0.04,-0.7,2.0,0.3,0.04,0.01,0.04251252366417335,-0.16591034830708107,0.7134826853898493,0.2913146286974555,-0.021687937750096878,-0.3991875000951164
full_grid,1.734,1.1866666666666665,0.04,-0.7,2.0,0.3,0.04,0.01,0.04394252519157671,-0.1679306912686911,0.7084758868120811,0.28875735320231477,-0.021322334502526605,-0.42174396349195553
full_grid,1.8005,1.1866666666666665,0.04,-0.7,2.0,0.3,0.04,0.01,0.045348739115229963,-0.16984888732980574,0.7034862551324865,0.2861336173520641,-0.020972298720017914,-0.44454840511991867
full_grid,1.867,1.1866666666666665,0.04,-0.7,2.0,0.3,0.04,0.01,0.04673215799498409,-0.17167191390939307,0.6985203025913096,0.28346730080793947,-0.020636571665150996,-0.46758920872232146
